"Entity","Code","Year","apples__00000515__production__005510__tonnes"
"Belgium-Luxembourg (FAO)",NA,1968,181000
"Belgium-Luxembourg (FAO)",NA,1969,306000
"Belgium-Luxembourg (FAO)",NA,1970,252000
"Belgium-Luxembourg (FAO)",NA,1971,280000
"Belgium-Luxembourg (FAO)",NA,1972,263500
"Belgium-Luxembourg (FAO)",NA,1973,246000
"Belgium-Luxembourg (FAO)",NA,1974,208950
"Belgium-Luxembourg (FAO)",NA,1975,257508
"Belgium-Luxembourg (FAO)",NA,1976,233591
"Belgium-Luxembourg (FAO)",NA,1977,119691
"Belgium-Luxembourg (FAO)",NA,1978,271700
"Belgium-Luxembourg (FAO)",NA,1979,321750
"Belgium-Luxembourg (FAO)",NA,1980,329700
"Belgium-Luxembourg (FAO)",NA,1981,133700
"Belgium-Luxembourg (FAO)",NA,1982,270300
"Belgium-Luxembourg (FAO)",NA,1983,203416
"Belgium-Luxembourg (FAO)",NA,1984,230850
"Belgium-Luxembourg (FAO)",NA,1985,221125
"Belgium-Luxembourg (FAO)",NA,1986,269660
"Belgium-Luxembourg (FAO)",NA,1987,236300
"Belgium-Luxembourg (FAO)",NA,1988,271600
"Belgium-Luxembourg (FAO)",NA,1989,322400
"Belgium-Luxembourg (FAO)",NA,1990,235100
"Belgium-Luxembourg (FAO)",NA,1991,140575
"Belgium-Luxembourg (FAO)",NA,1992,502320
"Belgium-Luxembourg (FAO)",NA,1993,530215
"Belgium-Luxembourg (FAO)",NA,1994,527650
"Belgium-Luxembourg (FAO)",NA,1995,513935
"Belgium-Luxembourg (FAO)",NA,1996,302188
"Belgium-Luxembourg (FAO)",NA,1997,373155
"Belgium-Luxembourg (FAO)",NA,1998,420730
"Belgium-Luxembourg (FAO)",NA,1999,562382
"Bhutan","BTN",1961,2000
"Bhutan","BTN",1962,2100
"Bhutan","BTN",1963,2200
"Bhutan","BTN",1964,2250
"Bhutan","BTN",1965,2300
"Bhutan","BTN",1966,2350
"Bhutan","BTN",1967,2400
"Bhutan","BTN",1968,2450
"Bhutan","BTN",1969,2500
"Bhutan","BTN",1970,2550
"Bhutan","BTN",1971,2600
"Bhutan","BTN",1972,2700
"Bhutan","BTN",1973,2750
"Bhutan","BTN",1974,2800
"Bhutan","BTN",1975,2900
"Bhutan","BTN",1976,2950
"Bhutan","BTN",1977,3000
"Bhutan","BTN",1978,3150
"Bhutan","BTN",1979,3200
"Bhutan","BTN",1980,3250
"Bhutan","BTN",1981,3300
"Bhutan","BTN",1982,3345
"Bhutan","BTN",1983,3400
"Bhutan","BTN",1984,3536
"Bhutan","BTN",1985,3700
"Bhutan","BTN",1986,4100
"Bhutan","BTN",1987,4300
"Bhutan","BTN",1988,4400
"Bhutan","BTN",1989,4500
"Bhutan","BTN",1990,4700
"Bhutan","BTN",1991,4900
"Bhutan","BTN",1992,5100
"Bhutan","BTN",1993,5300
"Bhutan","BTN",1994,5500
"Bhutan","BTN",1995,5717.79
"Bhutan","BTN",1996,5714.97
"Bhutan","BTN",1997,5580.99
"Bhutan","BTN",1998,5262.7
"Bhutan","BTN",1999,5368.16
"Bhutan","BTN",2000,5100
"Bhutan","BTN",2001,6000
"Bhutan","BTN",2002,7500
"Bhutan","BTN",2003,5700
"Bhutan","BTN",2004,5917
"Bhutan","BTN",2005,10421
"Bhutan","BTN",2006,7407
"Bhutan","BTN",2007,7076
"Bhutan","BTN",2008,5038
"Bhutan","BTN",2009,6523
"Bhutan","BTN",2010,17366
"Bhutan","BTN",2011,20752
"Bhutan","BTN",2012,7666
"Bhutan","BTN",2013,7830
"Bhutan","BTN",2014,7994
"Bhutan","BTN",2015,5308
"Bhutan","BTN",2016,6587
"Bhutan","BTN",2017,8039
"Bhutan","BTN",2018,3684.42
"Bhutan","BTN",2019,4321.4
"Bhutan","BTN",2020,4056.08
"Bhutan","BTN",2021,2323.81
"Bhutan","BTN",2022,2222.94
"Bhutan","BTN",2023,2317.09
"Bolivia","BOL",1961,16000
"Bolivia","BOL",1962,16000
"Bolivia","BOL",1963,16000
"Bolivia","BOL",1964,16000
"Bolivia","BOL",1965,17000
"Bolivia","BOL",1966,17200
"Bolivia","BOL",1967,17200
"Bolivia","BOL",1968,17200
"Bolivia","BOL",1969,17400
"Bolivia","BOL",1970,17500
"Bolivia","BOL",1971,17500
"Bolivia","BOL",1972,17500
"Bolivia","BOL",1973,17500
"Bolivia","BOL",1974,17520
"Bolivia","BOL",1975,18500
"Bolivia","BOL",1976,10525
"Bolivia","BOL",1977,10440
"Bolivia","BOL",1978,10755
"Bolivia","BOL",1979,11400
"Bolivia","BOL",1980,10595
"Bolivia","BOL",1981,10320
"Bolivia","BOL",1982,11164
"Bolivia","BOL",1983,8655
"Bolivia","BOL",1984,2243
"Bolivia","BOL",1985,1993
"Bolivia","BOL",1986,6218
"Bolivia","BOL",1987,7200
"Bolivia","BOL",1988,7610
"Bolivia","BOL",1989,7760
"Bolivia","BOL",1990,7970
"Bolivia","BOL",1991,8290
"Bolivia","BOL",1992,8125
"Bolivia","BOL",1993,8455
"Bolivia","BOL",1994,8650
"Bolivia","BOL",1995,8860
"Bolivia","BOL",1996,9050
"Bolivia","BOL",1997,9220
"Bolivia","BOL",1998,9220
"Bolivia","BOL",1999,9750
"Bolivia","BOL",2000,9800
"Bolivia","BOL",2001,9805
"Bolivia","BOL",2002,9810
"Bolivia","BOL",2003,9800
"Bolivia","BOL",2004,6000
"Bolivia","BOL",2005,4000
"Bolivia","BOL",2006,2000
"Bolivia","BOL",2007,1961
"Bolivia","BOL",2008,2025
"Bolivia","BOL",2009,1943
"Bolivia","BOL",2010,1989.2
"Bolivia","BOL",2011,2013.68
"Bolivia","BOL",2012,2024.83
"Bolivia","BOL",2013,2056.9
"Bolivia","BOL",2014,2419
"Bolivia","BOL",2015,2522
"Bolivia","BOL",2016,2578
"Bolivia","BOL",2017,2750.95
"Bolivia","BOL",2018,2804.97
"Bolivia","BOL",2019,2931
"Bolivia","BOL",2020,2750
"Bolivia","BOL",2021,2738.82
"Bolivia","BOL",2022,2795.14
"Bolivia","BOL",2023,2748.99
"Bosnia and Herzegovina","BIH",1992,27200
"Bosnia and Herzegovina","BIH",1993,20000
"Bosnia and Herzegovina","BIH",1994,17000
"Bosnia and Herzegovina","BIH",1995,17500
"Bosnia and Herzegovina","BIH",1996,17850
"Bosnia and Herzegovina","BIH",1997,25373
"Bosnia and Herzegovina","BIH",1998,24959
"Bosnia and Herzegovina","BIH",1999,15910
"Bosnia and Herzegovina","BIH",2000,14376
"Bosnia and Herzegovina","BIH",2001,10812
"Bosnia and Herzegovina","BIH",2002,12884
"Bosnia and Herzegovina","BIH",2003,40575
"Bosnia and Herzegovina","BIH",2004,53319
"Bosnia and Herzegovina","BIH",2005,52181
"Bosnia and Herzegovina","BIH",2006,58109
"Bosnia and Herzegovina","BIH",2007,60962
"Bosnia and Herzegovina","BIH",2008,51946
"Bosnia and Herzegovina","BIH",2009,71507
"Bosnia and Herzegovina","BIH",2010,71659
"Bosnia and Herzegovina","BIH",2011,75334
"Bosnia and Herzegovina","BIH",2012,50023
"Bosnia and Herzegovina","BIH",2013,85117
"Bosnia and Herzegovina","BIH",2014,44795
"Bosnia and Herzegovina","BIH",2015,91471
"Bosnia and Herzegovina","BIH",2016,69062
"Bosnia and Herzegovina","BIH",2017,52251.92
"Bosnia and Herzegovina","BIH",2018,112513
"Bosnia and Herzegovina","BIH",2019,98265
"Bosnia and Herzegovina","BIH",2020,109071
"Bosnia and Herzegovina","BIH",2021,82591
"Bosnia and Herzegovina","BIH",2022,211101
"Bosnia and Herzegovina","BIH",2023,190263
"Brazil","BRA",1961,19962
"Brazil","BRA",1962,22600
"Brazil","BRA",1963,23241
"Brazil","BRA",1964,21158
"Brazil","BRA",1965,40386
"Brazil","BRA",1966,23559
"Brazil","BRA",1967,24785
"Brazil","BRA",1968,26070
"Brazil","BRA",1969,28864
"Brazil","BRA",1970,30850
"Brazil","BRA",1971,29961
"Brazil","BRA",1972,30698
"Brazil","BRA",1973,22265
"Brazil","BRA",1974,27340
"Brazil","BRA",1975,34192
"Brazil","BRA",1976,42348
"Brazil","BRA",1977,46125
"Brazil","BRA",1978,51758
"Brazil","BRA",1979,69099
"Brazil","BRA",1980,83038
"Brazil","BRA",1981,109503
"Brazil","BRA",1982,190993
"Brazil","BRA",1983,153540
"Brazil","BRA",1984,255773
"Brazil","BRA",1985,288649
"Brazil","BRA",1986,355803
"Brazil","BRA",1987,333275
"Brazil","BRA",1988,432937
"Brazil","BRA",1989,477280
"Brazil","BRA",1990,543515
"Brazil","BRA",1991,526904
"Brazil","BRA",1992,599841
"Brazil","BRA",1993,698765
"Brazil","BRA",1994,699935
"Brazil","BRA",1995,686373
"Brazil","BRA",1996,700777
"Brazil","BRA",1997,793585
"Brazil","BRA",1998,791437
"Brazil","BRA",1999,937715
"Brazil","BRA",2000,1153269
"Brazil","BRA",2001,716030
"Brazil","BRA",2002,857388
"Brazil","BRA",2003,841821
"Brazil","BRA",2004,980203
"Brazil","BRA",2005,850535
"Brazil","BRA",2006,863019
"Brazil","BRA",2007,1115379
"Brazil","BRA",2008,1124155
"Brazil","BRA",2009,1222885
"Brazil","BRA",2010,1279124
"Brazil","BRA",2011,1338995
"Brazil","BRA",2012,1339771
"Brazil","BRA",2013,1231472
"Brazil","BRA",2014,1378617
"Brazil","BRA",2015,1264651
"Brazil","BRA",2016,1055383
"Brazil","BRA",2017,1307642
"Brazil","BRA",2018,1203007
"Brazil","BRA",2019,1222949
"Brazil","BRA",2020,983255
"Brazil","BRA",2021,1297424
"Brazil","BRA",2022,1047217
"Brazil","BRA",2023,1183794
"Bulgaria","BGR",1961,272703
"Bulgaria","BGR",1962,350612
"Bulgaria","BGR",1963,289695
"Bulgaria","BGR",1964,364126
"Bulgaria","BGR",1965,299404
"Bulgaria","BGR",1966,343660
"Bulgaria","BGR",1967,413124
"Bulgaria","BGR",1968,427062
"Bulgaria","BGR",1969,460449
"Bulgaria","BGR",1970,363126
"Bulgaria","BGR",1971,343683
"Bulgaria","BGR",1972,340336
"Bulgaria","BGR",1973,360159
"Bulgaria","BGR",1974,249583
"Bulgaria","BGR",1975,329342
"Bulgaria","BGR",1976,382287
"Bulgaria","BGR",1977,281416
"Bulgaria","BGR",1978,321088
"Bulgaria","BGR",1979,285239
"Bulgaria","BGR",1980,394280
"Bulgaria","BGR",1981,433142
"Bulgaria","BGR",1982,425780
"Bulgaria","BGR",1983,467588
"Bulgaria","BGR",1984,525984
"Bulgaria","BGR",1985,336124
"Bulgaria","BGR",1986,543256
"Bulgaria","BGR",1987,339177
"Bulgaria","BGR",1988,334463
"Bulgaria","BGR",1989,457875
"Bulgaria","BGR",1990,410915
"Bulgaria","BGR",1991,145060
"Bulgaria","BGR",1992,221202
"Bulgaria","BGR",1993,109858
"Bulgaria","BGR",1994,76477
"Bulgaria","BGR",1995,149287
"Bulgaria","BGR",1996,203668
"Bulgaria","BGR",1997,161232
"Bulgaria","BGR",1998,129145
"Bulgaria","BGR",1999,92269
"Bulgaria","BGR",2000,88983
"Bulgaria","BGR",2001,42710
"Bulgaria","BGR",2002,26417
"Bulgaria","BGR",2003,38372
"Bulgaria","BGR",2004,39393
"Bulgaria","BGR",2005,26130
"Bulgaria","BGR",2006,26328
"Bulgaria","BGR",2007,26165
"Bulgaria","BGR",2008,23517
"Bulgaria","BGR",2009,35456
"Bulgaria","BGR",2010,43235
"Bulgaria","BGR",2011,40413
"Bulgaria","BGR",2012,30942
"Bulgaria","BGR",2013,55013
"Bulgaria","BGR",2014,54502
"Bulgaria","BGR",2015,58419
"Bulgaria","BGR",2016,44755
"Bulgaria","BGR",2017,44927
"Bulgaria","BGR",2018,50300
"Bulgaria","BGR",2019,43620
"Bulgaria","BGR",2020,37870
"Bulgaria","BGR",2021,44030
"Bulgaria","BGR",2022,46400
"Bulgaria","BGR",2023,34930
"Canada","CAN",1961,337226
"Canada","CAN",1962,404610
"Canada","CAN",1963,470193
"Canada","CAN",1964,409289
"Canada","CAN",1965,450928
"Canada","CAN",1966,421753
"Canada","CAN",1967,436644
"Canada","CAN",1968,400896
"Canada","CAN",1969,435241
"Canada","CAN",1970,405520
"Canada","CAN",1971,391136
"Canada","CAN",1972,392805
"Canada","CAN",1973,374691
"Canada","CAN",1974,406334
"Canada","CAN",1975,460438
"Canada","CAN",1976,409172
"Canada","CAN",1977,411420
"Canada","CAN",1978,451938
"Canada","CAN",1979,434898
"Canada","CAN",1980,552589
"Canada","CAN",1981,422379
"Canada","CAN",1982,477626
"Canada","CAN",1983,484853
"Canada","CAN",1984,434247
"Canada","CAN",1985,478605
"Canada","CAN",1986,388175
"Canada","CAN",1987,490050
"Canada","CAN",1988,500660
"Canada","CAN",1989,536630
"Canada","CAN",1990,541250
"Canada","CAN",1991,515531
"Canada","CAN",1992,564071
"Canada","CAN",1993,483529
"Canada","CAN",1994,553729
"Canada","CAN",1995,598902
"Canada","CAN",1996,512984
"Canada","CAN",1997,503570
"Canada","CAN",1998,520375
"Canada","CAN",1999,621392
"Canada","CAN",2000,530256
"Canada","CAN",2001,488485
"Canada","CAN",2002,352285
"Canada","CAN",2003,402416
"Canada","CAN",2004,386297
"Canada","CAN",2005,414445
"Canada","CAN",2006,402773
"Canada","CAN",2007,446367
"Canada","CAN",2008,426858
"Canada","CAN",2009,435491
"Canada","CAN",2010,371025
"Canada","CAN",2011,420102
"Canada","CAN",2012,282766
"Canada","CAN",2013,427201
"Canada","CAN",2014,409839
"Canada","CAN",2015,348508
"Canada","CAN",2016,417989
"Canada","CAN",2017,402082
"Canada","CAN",2018,402978
"Canada","CAN",2019,382771
"Canada","CAN",2020,390999
"Canada","CAN",2021,351565
"Canada","CAN",2022,382456
"Canada","CAN",2023,368476
"Caribbean (FAO)",NA,1961,530
"Caribbean (FAO)",NA,1962,535
"Caribbean (FAO)",NA,1963,535
"Caribbean (FAO)",NA,1964,540
"Caribbean (FAO)",NA,1965,540
"Caribbean (FAO)",NA,1966,550
"Caribbean (FAO)",NA,1967,555
"Caribbean (FAO)",NA,1968,565
"Caribbean (FAO)",NA,1969,570
"Caribbean (FAO)",NA,1970,600
"Caribbean (FAO)",NA,1971,630
"Caribbean (FAO)",NA,1972,630
"Caribbean (FAO)",NA,1973,640
"Caribbean (FAO)",NA,1974,676
"Caribbean (FAO)",NA,1975,693
"Caribbean (FAO)",NA,1976,695
"Caribbean (FAO)",NA,1977,704
"Caribbean (FAO)",NA,1978,755
"Caribbean (FAO)",NA,1979,916
"Caribbean (FAO)",NA,1980,722
"Caribbean (FAO)",NA,1981,889
"Caribbean (FAO)",NA,1982,920
"Caribbean (FAO)",NA,1983,1110
"Caribbean (FAO)",NA,1984,1340
"Caribbean (FAO)",NA,1985,1640
"Caribbean (FAO)",NA,1986,1650
"Caribbean (FAO)",NA,1987,1460
"Caribbean (FAO)",NA,1988,1360
"Caribbean (FAO)",NA,1989,1290
"Caribbean (FAO)",NA,1990,1050
"Caribbean (FAO)",NA,1991,952
"Caribbean (FAO)",NA,1992,928
"Caribbean (FAO)",NA,1993,1123
"Caribbean (FAO)",NA,1994,1101
"Caribbean (FAO)",NA,1995,1129
"Caribbean (FAO)",NA,1996,990
"Caribbean (FAO)",NA,1997,1085
"Caribbean (FAO)",NA,1998,1150
"Caribbean (FAO)",NA,1999,1150
"Caribbean (FAO)",NA,2000,1200
"Caribbean (FAO)",NA,2001,1400
"Caribbean (FAO)",NA,2002,1400
"Caribbean (FAO)",NA,2003,1500
"Caribbean (FAO)",NA,2004,1550
"Caribbean (FAO)",NA,2005,1300
"Caribbean (FAO)",NA,2006,1566
"Caribbean (FAO)",NA,2007,1727
"Caribbean (FAO)",NA,2008,1819
"Caribbean (FAO)",NA,2009,2098.09
"Caribbean (FAO)",NA,2010,1492.48
"Caribbean (FAO)",NA,2011,1647.66
"Caribbean (FAO)",NA,2012,1661.97
"Caribbean (FAO)",NA,2013,1601.24
"Caribbean (FAO)",NA,2014,1491.91
"Caribbean (FAO)",NA,2015,1491.73
"Caribbean (FAO)",NA,2016,1520.95
"Caribbean (FAO)",NA,2017,2256.53
"Caribbean (FAO)",NA,2018,2291.56
"Caribbean (FAO)",NA,2019,1956.35
"Caribbean (FAO)",NA,2020,1974.14
"Caribbean (FAO)",NA,2021,1991.49
"Caribbean (FAO)",NA,2022,2120.82
"Caribbean (FAO)",NA,2023,2125.76
"Central America (FAO)",NA,1961,82723
"Central America (FAO)",NA,1962,98429
"Central America (FAO)",NA,1963,122120
"Central America (FAO)",NA,1964,126951
"Central America (FAO)",NA,1965,139711
"Central America (FAO)",NA,1966,143416
"Central America (FAO)",NA,1967,119126
"Central America (FAO)",NA,1968,130911
"Central America (FAO)",NA,1969,149985
"Central America (FAO)",NA,1970,150215
"Central America (FAO)",NA,1971,237165
"Central America (FAO)",NA,1972,231697
"Central America (FAO)",NA,1973,195539
"Central America (FAO)",NA,1974,237513
"Central America (FAO)",NA,1975,199187
"Central America (FAO)",NA,1976,334931
"Central America (FAO)",NA,1977,192367
"Central America (FAO)",NA,1978,290035
"Central America (FAO)",NA,1979,301596
"Central America (FAO)",NA,1980,254037
"Central America (FAO)",NA,1981,391152
"Central America (FAO)",NA,1982,333706
"Central America (FAO)",NA,1983,308874
"Central America (FAO)",NA,1984,467823
"Central America (FAO)",NA,1985,430451
"Central America (FAO)",NA,1986,487187
"Central America (FAO)",NA,1987,527625
"Central America (FAO)",NA,1988,539586
"Central America (FAO)",NA,1989,531774
"Central America (FAO)",NA,1990,481502
"Central America (FAO)",NA,1991,554593
"Central America (FAO)",NA,1992,625546
"Central America (FAO)",NA,1993,565446
"Central America (FAO)",NA,1994,514994.25
"Central America (FAO)",NA,1995,441050.7
"Central America (FAO)",NA,1996,454651.47
"Central America (FAO)",NA,1997,657717.44
"Central America (FAO)",NA,1998,399283.22
"Central America (FAO)",NA,1999,478788
"Central America (FAO)",NA,2000,366665.6
"Central America (FAO)",NA,2001,462124.38
"Central America (FAO)",NA,2002,504687.84
"Central America (FAO)",NA,2003,515308
"Central America (FAO)",NA,2004,594989
"Central America (FAO)",NA,2005,608777.7
"Central America (FAO)",NA,2006,629334.2
"Central America (FAO)",NA,2007,532363.56
"Central America (FAO)",NA,2008,544272.1
"Central America (FAO)",NA,2009,604778
"Central America (FAO)",NA,2010,629601.9
"Central America (FAO)",NA,2011,685148.3
"Central America (FAO)",NA,2012,432463.84
"Central America (FAO)",NA,2013,919629.25
"Central America (FAO)",NA,2014,781352.75
"Central America (FAO)",NA,2015,824007.3
"Central America (FAO)",NA,2016,784716.7
"Central America (FAO)",NA,2017,784163.4
"Central America (FAO)",NA,2018,730377.7
"Central America (FAO)",NA,2019,830061.9
"Central America (FAO)",NA,2020,784086.2
"Central America (FAO)",NA,2021,702038.6
"Central America (FAO)",NA,2022,878973.25
"Central America (FAO)",NA,2023,884910.75
"Central Asia (FAO)",NA,1992,656900
"Central Asia (FAO)",NA,1993,437500
"Central Asia (FAO)",NA,1994,456300
"Central Asia (FAO)",NA,1995,496300
"Central Asia (FAO)",NA,1996,587200
"Central Asia (FAO)",NA,1997,464900
"Central Asia (FAO)",NA,1998,479900
"Central Asia (FAO)",NA,1999,463900
"Central Asia (FAO)",NA,2000,866600
"Central Asia (FAO)",NA,2001,794630
"Central Asia (FAO)",NA,2002,793553
"Central Asia (FAO)",NA,2003,656300
"Central Asia (FAO)",NA,2004,776480
"Central Asia (FAO)",NA,2005,801400
"Central Asia (FAO)",NA,2006,956461
"Central Asia (FAO)",NA,2007,900560
"Central Asia (FAO)",NA,2008,1017190
"Central Asia (FAO)",NA,2009,1078470
"Central Asia (FAO)",NA,2010,1149150
"Central Asia (FAO)",NA,2011,1257817
"Central Asia (FAO)",NA,2012,1377300
"Central Asia (FAO)",NA,2013,1471056
"Central Asia (FAO)",NA,2014,1566970
"Central Asia (FAO)",NA,2015,1629148.1
"Central Asia (FAO)",NA,2016,2063688.2
"Central Asia (FAO)",NA,2017,1646530.6
"Central Asia (FAO)",NA,2018,1794297.4
"Central Asia (FAO)",NA,2019,1785319.9
"Central Asia (FAO)",NA,2020,1848556.4
"Central Asia (FAO)",NA,2021,1945436.9
"Central Asia (FAO)",NA,2022,2024544.4
"Central Asia (FAO)",NA,2023,2080282.4
"Chile","CHL",1961,99000
"Chile","CHL",1962,101000
"Chile","CHL",1963,104000
"Chile","CHL",1964,106000
"Chile","CHL",1965,121000
"Chile","CHL",1966,125000
"Chile","CHL",1967,129000
"Chile","CHL",1968,133000
"Chile","CHL",1969,137000
"Chile","CHL",1970,140000
"Chile","CHL",1971,149000
"Chile","CHL",1972,95000
"Chile","CHL",1973,118500
"Chile","CHL",1974,120300
"Chile","CHL",1975,125300
"Chile","CHL",1976,130000
"Chile","CHL",1977,150000
"Chile","CHL",1978,175000
"Chile","CHL",1979,210000
"Chile","CHL",1980,245000
"Chile","CHL",1981,298400
"Chile","CHL",1982,345000
"Chile","CHL",1983,365000
"Chile","CHL",1984,410000
"Chile","CHL",1985,425000
"Chile","CHL",1986,515000
"Chile","CHL",1987,580000
"Chile","CHL",1988,630000
"Chile","CHL",1989,660000
"Chile","CHL",1990,7e+05
"Chile","CHL",1991,780000
"Chile","CHL",1992,830000
"Chile","CHL",1993,840000
"Chile","CHL",1994,810000
"Chile","CHL",1995,850000
"Chile","CHL",1996,950000
"Chile","CHL",1997,845000
"Chile","CHL",1998,975000
"Chile","CHL",1999,1175000
"Chile","CHL",2000,805000
"Chile","CHL",2001,1135000
"Chile","CHL",2002,1150000
"Chile","CHL",2003,1250000
"Chile","CHL",2004,1300000
"Chile","CHL",2005,1300000
"Chile","CHL",2006,1350000
"Chile","CHL",2007,1400000
"Chile","CHL",2008,1504101
"Chile","CHL",2009,1330617
"Chile","CHL",2010,1624242
"Chile","CHL",2011,1588347
"Chile","CHL",2012,1607414.6
"Chile","CHL",2013,1716253.1
"Chile","CHL",2014,1721893.2
"Chile","CHL",2015,1710319.1
"Chile","CHL",2016,1707557.1
"Chile","CHL",2017,1721416.2
"Chile","CHL",2018,1675985.1
"Chile","CHL",2019,1592872.8
"Chile","CHL",2020,1614203.5
"Chile","CHL",2021,1548515
"Chile","CHL",2022,1464322
"Chile","CHL",2023,1475949.6
"China","CHN",1961,167000
"China","CHN",1962,225000
"China","CHN",1963,248000
"China","CHN",1964,3e+05
"China","CHN",1965,318000
"China","CHN",1966,5e+05
"China","CHN",1967,630000
"China","CHN",1968,750000
"China","CHN",1969,1e+06
"China","CHN",1970,798000
"China","CHN",1971,854000
"China","CHN",1972,850000
"China","CHN",1973,1301000
"China","CHN",1974,1156000
"China","CHN",1975,1583000
"China","CHN",1976,1730000
"China","CHN",1977,2108000
"China","CHN",1978,2275000
"China","CHN",1979,2868900
"China","CHN",1980,2363100
"China","CHN",1981,3006000
"China","CHN",1982,2430000
"China","CHN",1983,3541050
"China","CHN",1984,2941000
"China","CHN",1985,3614111
"China","CHN",1986,3336793
"China","CHN",1987,4265000
"China","CHN",1988,4344394
"China","CHN",1989,4498920
"China","CHN",1990,4319315
"China","CHN",1991,4540445
"China","CHN",1992,6555836
"China","CHN",1993,9069557
"China","CHN",1994,11129020
"China","CHN",1995,14007660
"China","CHN",1996,17052246
"China","CHN",1997,17218572
"China","CHN",1998,19480720
"China","CHN",1999,20801640
"China","CHN",2000,20431230
"China","CHN",2001,20014986
"China","CHN",2002,19240984
"China","CHN",2003,21101776
"China","CHN",2004,23675472
"China","CHN",2005,24011080
"China","CHN",2006,26059000
"China","CHN",2007,27859936
"China","CHN",2008,29846608
"China","CHN",2009,31680788
"China","CHN",2010,33263000
"China","CHN",2011,35985000
"China","CHN",2012,38491000
"China","CHN",2013,39682616
"China","CHN",2014,40923200
"China","CHN",2015,38899000
"China","CHN",2016,40393000
"China","CHN",2017,41390000
"China","CHN",2018,39233400
"China","CHN",2019,42425400
"China","CHN",2020,44066100
"China","CHN",2021,45983400
"China","CHN",2022,47571800
"China","CHN",2023,49601700
"China (FAO)",NA,1961,167000
"China (FAO)",NA,1962,225000
"China (FAO)",NA,1963,248000
"China (FAO)",NA,1964,3e+05
"China (FAO)",NA,1965,318000
"China (FAO)",NA,1966,5e+05
"China (FAO)",NA,1967,630000
"China (FAO)",NA,1968,750000
"China (FAO)",NA,1969,1e+06
"China (FAO)",NA,1970,798000
"China (FAO)",NA,1971,854000
"China (FAO)",NA,1972,850000
"China (FAO)",NA,1973,1304681
"China (FAO)",NA,1974,1160374
"China (FAO)",NA,1975,1586718
"China (FAO)",NA,1976,1735908
"China (FAO)",NA,1977,2118896
"China (FAO)",NA,1978,2292543
"China (FAO)",NA,1979,2890728
"China (FAO)",NA,1980,2382996
"China (FAO)",NA,1981,3020934
"China (FAO)",NA,1982,2441044
"China (FAO)",NA,1983,3553013
"China (FAO)",NA,1984,2954526
"China (FAO)",NA,1985,3627800
"China (FAO)",NA,1986,3352515
"China (FAO)",NA,1987,4281288
"China (FAO)",NA,1988,4356534
"China (FAO)",NA,1989,4516879
"China (FAO)",NA,1990,4331922
"China (FAO)",NA,1991,4557334
"China (FAO)",NA,1992,6568460
