"Entity","Code","Year","barley__00000044__production__005510__tonnes"
"Bangladesh","BGD",2014,266
"Bangladesh","BGD",2015,307
"Bangladesh","BGD",2016,317
"Bangladesh","BGD",2017,287
"Bangladesh","BGD",2018,244
"Bangladesh","BGD",2019,157
"Bangladesh","BGD",2020,124
"Bangladesh","BGD",2021,174
"Bangladesh","BGD",2022,172
"Bangladesh","BGD",2023,159
"Belarus","BLR",1992,2933800
"Belarus","BLR",1993,3164900
"Belarus","BLR",1994,3013300
"Belarus","BLR",1995,1964500
"Belarus","BLR",1996,2193700
"Belarus","BLR",1997,2358900
"Belarus","BLR",1998,1622800
"Belarus","BLR",1999,1180900
"Belarus","BLR",2000,1377600
"Belarus","BLR",2001,1700400
"Belarus","BLR",2002,1681000
"Belarus","BLR",2003,1608706
"Belarus","BLR",2004,2031666
"Belarus","BLR",2005,1863810
"Belarus","BLR",2006,1830647
"Belarus","BLR",2007,1911267
"Belarus","BLR",2008,2211890
"Belarus","BLR",2009,2123424
"Belarus","BLR",2010,1965780
"Belarus","BLR",2011,1978794
"Belarus","BLR",2012,1917390
"Belarus","BLR",2013,1673272
"Belarus","BLR",2014,1988102
"Belarus","BLR",2015,1849035
"Belarus","BLR",2016,1252668
"Belarus","BLR",2017,1419829
"Belarus","BLR",2018,944341
"Belarus","BLR",2019,1098189
"Belarus","BLR",2020,1375015
"Belarus","BLR",2021,1077000
"Belarus","BLR",2022,1500000
"Belarus","BLR",2023,1150000
"Belgium","BEL",2000,333400
"Belgium","BEL",2001,368700
"Belgium","BEL",2002,342700
"Belgium","BEL",2003,270857
"Belgium","BEL",2004,304777
"Belgium","BEL",2005,301647
"Belgium","BEL",2006,367348
"Belgium","BEL",2007,374454
"Belgium","BEL",2008,328768
"Belgium","BEL",2009,452528
"Belgium","BEL",2010,373400
"Belgium","BEL",2011,339658
"Belgium","BEL",2012,359100
"Belgium","BEL",2013,385614
"Belgium","BEL",2014,399970
"Belgium","BEL",2015,434140
"Belgium","BEL",2016,345559
"Belgium","BEL",2017,381128
"Belgium","BEL",2018,324120
"Belgium","BEL",2019,401060
"Belgium","BEL",2020,329470
"Belgium","BEL",2021,300070
"Belgium","BEL",2022,373000
"Belgium","BEL",2023,393780
"Belgium-Luxembourg (FAO)",NA,1961,427776
"Belgium-Luxembourg (FAO)",NA,1962,522498
"Belgium-Luxembourg (FAO)",NA,1963,504204
"Belgium-Luxembourg (FAO)",NA,1964,534001
"Belgium-Luxembourg (FAO)",NA,1965,550460
"Belgium-Luxembourg (FAO)",NA,1966,522829
"Belgium-Luxembourg (FAO)",NA,1967,668625
"Belgium-Luxembourg (FAO)",NA,1968,621912
"Belgium-Luxembourg (FAO)",NA,1969,610263
"Belgium-Luxembourg (FAO)",NA,1970,570821
"Belgium-Luxembourg (FAO)",NA,1971,643709
"Belgium-Luxembourg (FAO)",NA,1972,692765
"Belgium-Luxembourg (FAO)",NA,1973,775569
"Belgium-Luxembourg (FAO)",NA,1974,752553
"Belgium-Luxembourg (FAO)",NA,1975,476497
"Belgium-Luxembourg (FAO)",NA,1976,644796
"Belgium-Luxembourg (FAO)",NA,1977,733125
"Belgium-Luxembourg (FAO)",NA,1978,840848
"Belgium-Luxembourg (FAO)",NA,1979,841658
"Belgium-Luxembourg (FAO)",NA,1980,865728
"Belgium-Luxembourg (FAO)",NA,1981,823821
"Belgium-Luxembourg (FAO)",NA,1982,814337
"Belgium-Luxembourg (FAO)",NA,1983,705333
"Belgium-Luxembourg (FAO)",NA,1984,935546
"Belgium-Luxembourg (FAO)",NA,1985,746565
"Belgium-Luxembourg (FAO)",NA,1986,857629
"Belgium-Luxembourg (FAO)",NA,1987,738313
"Belgium-Luxembourg (FAO)",NA,1988,802829
"Belgium-Luxembourg (FAO)",NA,1989,706134
"Belgium-Luxembourg (FAO)",NA,1990,593511
"Belgium-Luxembourg (FAO)",NA,1991,559982
"Belgium-Luxembourg (FAO)",NA,1992,519676
"Belgium-Luxembourg (FAO)",NA,1993,458627
"Belgium-Luxembourg (FAO)",NA,1994,406126
"Belgium-Luxembourg (FAO)",NA,1995,419910
"Belgium-Luxembourg (FAO)",NA,1996,454830
"Belgium-Luxembourg (FAO)",NA,1997,441226
"Belgium-Luxembourg (FAO)",NA,1998,374500
"Belgium-Luxembourg (FAO)",NA,1999,387564
"Bhutan","BTN",1961,2200
"Bhutan","BTN",1962,2400
"Bhutan","BTN",1963,2700
"Bhutan","BTN",1964,2700
"Bhutan","BTN",1965,2800
"Bhutan","BTN",1966,2800
"Bhutan","BTN",1967,3000
"Bhutan","BTN",1968,3200
"Bhutan","BTN",1969,3200
"Bhutan","BTN",1970,3300
"Bhutan","BTN",1971,3300
"Bhutan","BTN",1972,3500
"Bhutan","BTN",1973,3500
"Bhutan","BTN",1974,3900
"Bhutan","BTN",1975,3900
"Bhutan","BTN",1976,3300
"Bhutan","BTN",1977,3500
"Bhutan","BTN",1978,3600
"Bhutan","BTN",1979,3900
"Bhutan","BTN",1980,3800
"Bhutan","BTN",1981,4000
"Bhutan","BTN",1982,4300
"Bhutan","BTN",1983,4100
"Bhutan","BTN",1984,4205
"Bhutan","BTN",1985,4200
"Bhutan","BTN",1986,4000
"Bhutan","BTN",1987,4000
"Bhutan","BTN",1988,3000
"Bhutan","BTN",1989,3000
"Bhutan","BTN",1990,4000
"Bhutan","BTN",1991,4025.21
"Bhutan","BTN",1992,4030.97
"Bhutan","BTN",1993,4125.04
"Bhutan","BTN",1994,4149.47
"Bhutan","BTN",1995,4265.88
"Bhutan","BTN",1996,4455.99
"Bhutan","BTN",1997,5000
"Bhutan","BTN",1998,5000
"Bhutan","BTN",1999,5000
"Bhutan","BTN",2000,1700
"Bhutan","BTN",2001,1500
"Bhutan","BTN",2002,1739
"Bhutan","BTN",2003,1015
"Bhutan","BTN",2004,1424
"Bhutan","BTN",2005,4532
"Bhutan","BTN",2006,4515
"Bhutan","BTN",2007,5095
"Bhutan","BTN",2008,2089
"Bhutan","BTN",2009,2403
"Bhutan","BTN",2010,1445
"Bhutan","BTN",2011,3110
"Bhutan","BTN",2012,2356
"Bhutan","BTN",2013,2008
"Bhutan","BTN",2014,1753
"Bhutan","BTN",2015,1800
"Bhutan","BTN",2016,1702
"Bhutan","BTN",2017,2005
"Bhutan","BTN",2018,928.83
"Bhutan","BTN",2019,1026.28
"Bhutan","BTN",2020,1123.39
"Bhutan","BTN",2021,857.21
"Bhutan","BTN",2022,614.93
"Bhutan","BTN",2023,518.13
"Bolivia","BOL",1961,59900
"Bolivia","BOL",1962,60500
"Bolivia","BOL",1963,63000
"Bolivia","BOL",1964,61600
"Bolivia","BOL",1965,60000
"Bolivia","BOL",1966,60000
"Bolivia","BOL",1967,56000
"Bolivia","BOL",1968,60100
"Bolivia","BOL",1969,61600
"Bolivia","BOL",1970,61500
"Bolivia","BOL",1971,65700
"Bolivia","BOL",1972,70100
"Bolivia","BOL",1973,72400
"Bolivia","BOL",1974,75121
"Bolivia","BOL",1975,79600
"Bolivia","BOL",1976,91770
"Bolivia","BOL",1977,59895
"Bolivia","BOL",1978,59145
"Bolivia","BOL",1979,52335
"Bolivia","BOL",1980,48555
"Bolivia","BOL",1981,56630
"Bolivia","BOL",1982,61300
"Bolivia","BOL",1983,29666
"Bolivia","BOL",1984,61410
"Bolivia","BOL",1985,75460
"Bolivia","BOL",1986,78070
"Bolivia","BOL",1987,78850
"Bolivia","BOL",1988,69010
"Bolivia","BOL",1989,57652
"Bolivia","BOL",1990,65064
"Bolivia","BOL",1991,50886
"Bolivia","BOL",1992,60700
"Bolivia","BOL",1993,64359
"Bolivia","BOL",1994,59308
"Bolivia","BOL",1995,58843
"Bolivia","BOL",1996,64189
"Bolivia","BOL",1997,57105
"Bolivia","BOL",1998,60069
"Bolivia","BOL",1999,65869
"Bolivia","BOL",2000,66550
"Bolivia","BOL",2001,68300
"Bolivia","BOL",2002,62204
"Bolivia","BOL",2003,69955
"Bolivia","BOL",2004,72636
"Bolivia","BOL",2005,73996
"Bolivia","BOL",2006,75226
"Bolivia","BOL",2007,72589
"Bolivia","BOL",2008,73228
"Bolivia","BOL",2009,47608
"Bolivia","BOL",2010,49314
"Bolivia","BOL",2011,50580.24
"Bolivia","BOL",2012,51877.07
"Bolivia","BOL",2013,45534.98
"Bolivia","BOL",2014,44798
"Bolivia","BOL",2015,51405
"Bolivia","BOL",2016,45996
"Bolivia","BOL",2017,45483
"Bolivia","BOL",2018,46619.81
"Bolivia","BOL",2019,47951
"Bolivia","BOL",2020,47567
"Bolivia","BOL",2021,48179.58
"Bolivia","BOL",2022,47158.87
"Bolivia","BOL",2023,47484.65
"Bosnia and Herzegovina","BIH",1992,58000
"Bosnia and Herzegovina","BIH",1993,51000
"Bosnia and Herzegovina","BIH",1994,44200
"Bosnia and Herzegovina","BIH",1995,42000
"Bosnia and Herzegovina","BIH",1996,47000
"Bosnia and Herzegovina","BIH",1997,58032
"Bosnia and Herzegovina","BIH",1998,63402
"Bosnia and Herzegovina","BIH",1999,56295
"Bosnia and Herzegovina","BIH",2000,53626
"Bosnia and Herzegovina","BIH",2001,55535
"Bosnia and Herzegovina","BIH",2002,61208
"Bosnia and Herzegovina","BIH",2003,40070
"Bosnia and Herzegovina","BIH",2004,62457
"Bosnia and Herzegovina","BIH",2005,51879
"Bosnia and Herzegovina","BIH",2006,62437
"Bosnia and Herzegovina","BIH",2007,60748
"Bosnia and Herzegovina","BIH",2008,77821
"Bosnia and Herzegovina","BIH",2009,77222
"Bosnia and Herzegovina","BIH",2010,50183
"Bosnia and Herzegovina","BIH",2011,65667
"Bosnia and Herzegovina","BIH",2012,65337
"Bosnia and Herzegovina","BIH",2013,70844
"Bosnia and Herzegovina","BIH",2014,48649
"Bosnia and Herzegovina","BIH",2015,63194
"Bosnia and Herzegovina","BIH",2016,77294
"Bosnia and Herzegovina","BIH",2017,76324
"Bosnia and Herzegovina","BIH",2018,79060
"Bosnia and Herzegovina","BIH",2019,74462
"Bosnia and Herzegovina","BIH",2020,88742
"Bosnia and Herzegovina","BIH",2021,86279
"Bosnia and Herzegovina","BIH",2022,89610
"Bosnia and Herzegovina","BIH",2023,75561
"Brazil","BRA",1961,24310
"Brazil","BRA",1962,27637
"Brazil","BRA",1963,20484
"Brazil","BRA",1964,28668
"Brazil","BRA",1965,27451
"Brazil","BRA",1966,34705
"Brazil","BRA",1967,30682
"Brazil","BRA",1968,28988
"Brazil","BRA",1969,30620
"Brazil","BRA",1970,26735
"Brazil","BRA",1971,19647
"Brazil","BRA",1972,15442
"Brazil","BRA",1973,12855
"Brazil","BRA",1974,12058
"Brazil","BRA",1975,25463
"Brazil","BRA",1976,61550
"Brazil","BRA",1977,95266
"Brazil","BRA",1978,143917
"Brazil","BRA",1979,98125
"Brazil","BRA",1980,74680
"Brazil","BRA",1981,109877
"Brazil","BRA",1982,98524
"Brazil","BRA",1983,124931
"Brazil","BRA",1984,77517
"Brazil","BRA",1985,170618
"Brazil","BRA",1986,185376
"Brazil","BRA",1987,194514
"Brazil","BRA",1988,125533
"Brazil","BRA",1989,247502
"Brazil","BRA",1990,157353
"Brazil","BRA",1991,111650
"Brazil","BRA",1992,125219
"Brazil","BRA",1993,109952
"Brazil","BRA",1994,90614
"Brazil","BRA",1995,104634
"Brazil","BRA",1996,209215
"Brazil","BRA",1997,258847
"Brazil","BRA",1998,300389
"Brazil","BRA",1999,321789
"Brazil","BRA",2000,282826
"Brazil","BRA",2001,297824
"Brazil","BRA",2002,244600
"Brazil","BRA",2003,345320
"Brazil","BRA",2004,397160
"Brazil","BRA",2005,326251
"Brazil","BRA",2006,202940
"Brazil","BRA",2007,235577
"Brazil","BRA",2008,236912
"Brazil","BRA",2009,201249
"Brazil","BRA",2010,278558
"Brazil","BRA",2011,303872
"Brazil","BRA",2012,265025
"Brazil","BRA",2013,330682
"Brazil","BRA",2014,251539
"Brazil","BRA",2015,186285
"Brazil","BRA",2016,379687
"Brazil","BRA",2017,302731
"Brazil","BRA",2018,330374
"Brazil","BRA",2019,405615
"Brazil","BRA",2020,387146
"Brazil","BRA",2021,452827
"Brazil","BRA",2022,521996
"Brazil","BRA",2023,375423
"Bulgaria","BGR",1961,611517
"Bulgaria","BGR",1962,599200
"Bulgaria","BGR",1963,617680
"Bulgaria","BGR",1964,763664
"Bulgaria","BGR",1965,875936
"Bulgaria","BGR",1966,1063936
"Bulgaria","BGR",1967,985375
"Bulgaria","BGR",1968,807446
"Bulgaria","BGR",1969,905102
"Bulgaria","BGR",1970,1167015
"Bulgaria","BGR",1971,1253277
"Bulgaria","BGR",1972,1426690
"Bulgaria","BGR",1973,1367884
"Bulgaria","BGR",1974,1635815
"Bulgaria","BGR",1975,1699034
"Bulgaria","BGR",1976,1781493
"Bulgaria","BGR",1977,1481480
"Bulgaria","BGR",1978,1488338
"Bulgaria","BGR",1979,1536355
"Bulgaria","BGR",1980,1375483
"Bulgaria","BGR",1981,1405969
"Bulgaria","BGR",1982,1435860
"Bulgaria","BGR",1983,1047198
"Bulgaria","BGR",1984,1279177
"Bulgaria","BGR",1985,799628
"Bulgaria","BGR",1986,1144212
"Bulgaria","BGR",1987,1091450
"Bulgaria","BGR",1988,1312655
"Bulgaria","BGR",1989,1572058
"Bulgaria","BGR",1990,1387396
"Bulgaria","BGR",1991,1501617
"Bulgaria","BGR",1992,1194726
"Bulgaria","BGR",1993,932530
"Bulgaria","BGR",1994,1143200
"Bulgaria","BGR",1995,1172650
"Bulgaria","BGR",1996,456669
"Bulgaria","BGR",1997,809841
"Bulgaria","BGR",1998,717105
"Bulgaria","BGR",1999,653799
"Bulgaria","BGR",2000,674461
"Bulgaria","BGR",2001,930918
"Bulgaria","BGR",2002,1211435
"Bulgaria","BGR",2003,524990
"Bulgaria","BGR",2004,1180836
"Bulgaria","BGR",2005,657863
"Bulgaria","BGR",2006,546292
"Bulgaria","BGR",2007,419762
"Bulgaria","BGR",2008,878001
"Bulgaria","BGR",2009,858679
"Bulgaria","BGR",2010,833271
"Bulgaria","BGR",2011,707022
"Bulgaria","BGR",2012,661932
"Bulgaria","BGR",2013,728836
"Bulgaria","BGR",2014,852231
"Bulgaria","BGR",2015,697863
"Bulgaria","BGR",2016,689850
"Bulgaria","BGR",2017,595237
"Bulgaria","BGR",2018,448700
"Bulgaria","BGR",2019,563150
"Bulgaria","BGR",2020,566320
"Bulgaria","BGR",2021,704070
"Bulgaria","BGR",2022,624600
"Bulgaria","BGR",2023,797220
"Canada","CAN",1961,2452398
"Canada","CAN",1962,3611322
"Canada","CAN",1963,4816728
"Canada","CAN",1964,3667776
"Canada","CAN",1965,4752828
"Canada","CAN",1966,6558488
"Canada","CAN",1967,5505420
"Canada","CAN",1968,7098652
"Canada","CAN",1969,8083682
"Canada","CAN",1970,8889225
"Canada","CAN",1971,13098645
"Canada","CAN",1972,11284776
"Canada","CAN",1973,10223478
"Canada","CAN",1974,8790300
"Canada","CAN",1975,9510000
"Canada","CAN",1976,10512959
"Canada","CAN",1977,11801500
"Canada","CAN",1978,10398000
"Canada","CAN",1979,8478200
"Canada","CAN",1980,11394300
"Canada","CAN",1981,13724000
"Canada","CAN",1982,13965600
"Canada","CAN",1983,10209000
"Canada","CAN",1984,10296000
"Canada","CAN",1985,12387000
"Canada","CAN",1986,14568000
"Canada","CAN",1987,13957000
"Canada","CAN",1988,10216000
"Canada","CAN",1989,11784000
"Canada","CAN",1990,13441400
"Canada","CAN",1991,11617000
"Canada","CAN",1992,11031500
"Canada","CAN",1993,12972100
"Canada","CAN",1994,11692000
"Canada","CAN",1995,13032500
"Canada","CAN",1996,15562000
"Canada","CAN",1997,13533900
"Canada","CAN",1998,12708700
"Canada","CAN",1999,13196000
"Canada","CAN",2000,13228600
"Canada","CAN",2001,10845600
"Canada","CAN",2002,7467700
"Canada","CAN",2003,12164200
"Canada","CAN",2004,12556700
"Canada","CAN",2005,11677600
"Canada","CAN",2006,9573100
"Canada","CAN",2007,10909800
"Canada","CAN",2008,11785800
"Canada","CAN",2009,9528200
"Canada","CAN",2010,7627200
"Canada","CAN",2011,7891500
"Canada","CAN",2012,8012300
"Canada","CAN",2013,10281600
"Canada","CAN",2014,7116800
"Canada","CAN",2015,8256600
"Canada","CAN",2016,8839400
"Canada","CAN",2017,7891300
"Canada","CAN",2018,8379700
"Canada","CAN",2019,10382600
"Canada","CAN",2020,10740600
"Canada","CAN",2021,6848137
"Canada","CAN",2022,9986681
"Canada","CAN",2023,8896244
"Central America (FAO)",NA,1961,174182
"Central America (FAO)",NA,1962,151175
"Central America (FAO)",NA,1963,185686
"Central America (FAO)",NA,1964,170644
"Central America (FAO)",NA,1965,193325
"Central America (FAO)",NA,1966,220163
"Central America (FAO)",NA,1967,203469
"Central America (FAO)",NA,1968,252839
"Central America (FAO)",NA,1969,212624
"Central America (FAO)",NA,1970,237724
"Central America (FAO)",NA,1971,270511
"Central America (FAO)",NA,1972,310273
"Central America (FAO)",NA,1973,392585
"Central America (FAO)",NA,1974,250695
"Central America (FAO)",NA,1975,440573
"Central America (FAO)",NA,1976,549548
"Central America (FAO)",NA,1977,418052
"Central America (FAO)",NA,1978,505752
"Central America (FAO)",NA,1979,368023
"Central America (FAO)",NA,1980,530396
"Central America (FAO)",NA,1981,551231
"Central America (FAO)",NA,1982,423905
"Central America (FAO)",NA,1983,557799
"Central America (FAO)",NA,1984,619676
"Central America (FAO)",NA,1985,536872
"Central America (FAO)",NA,1986,512989
"Central America (FAO)",NA,1987,618460
"Central America (FAO)",NA,1988,371036
"Central America (FAO)",NA,1989,435569
"Central America (FAO)",NA,1990,492562
"Central America (FAO)",NA,1991,580803
"Central America (FAO)",NA,1992,550596
"Central America (FAO)",NA,1993,541284
"Central America (FAO)",NA,1994,308126
"Central America (FAO)",NA,1995,487486
"Central America (FAO)",NA,1996,586657.2
"Central America (FAO)",NA,1997,471795.38
"Central America (FAO)",NA,1998,412167.84
"Central America (FAO)",NA,1999,455766
"Central America (FAO)",NA,2000,714070
"Central America (FAO)",NA,2001,762210.44
"Central America (FAO)",NA,2002,736665.3
"Central America (FAO)",NA,2003,1084636.2
"Central America (FAO)",NA,2004,931563.5
"Central America (FAO)",NA,2005,760731.8
"Central America (FAO)",NA,2006,869337.8
"Central America (FAO)",NA,2007,653123.9
"Central America (FAO)",NA,2008,781201.7
"Central America (FAO)",NA,2009,518863.62
"Central America (FAO)",NA,2010,672379.5
"Central America (FAO)",NA,2011,487461.16
"Central America (FAO)",NA,2012,1031546.5
"Central America (FAO)",NA,2013,594450.75
"Central America (FAO)",NA,2014,845725.06
"Central America (FAO)",NA,2015,734849.9
"Central America (FAO)",NA,2016,978366.7
"Central America (FAO)",NA,2017,1008176.4
"Central America (FAO)",NA,2018,1008660.4
"Central America (FAO)",NA,2019,964100.7
"Central America (FAO)",NA,2020,864311.44
"Central America (FAO)",NA,2021,1032830.2
"Central America (FAO)",NA,2022,1023987.4
"Central America (FAO)",NA,2023,832055.44
"Central Asia (FAO)",NA,1992,9694514
"Central Asia (FAO)",NA,1993,8205400
"Central Asia (FAO)",NA,1994,6356800
"Central Asia (FAO)",NA,1995,2944178
"Central Asia (FAO)",NA,1996,3136660
"Central Asia (FAO)",NA,1997,2932880
"Central Asia (FAO)",NA,1998,1380967
"Central Asia (FAO)",NA,1999,2608867
"Central Asia (FAO)",NA,2000,1947683
"Central Asia (FAO)",NA,2001,2563001
"Central Asia (FAO)",NA,2002,2669796
"Central Asia (FAO)",NA,2003,2617723
"Central Asia (FAO)",NA,2004,1855336
"Central Asia (FAO)",NA,2005,1983595
"Central Asia (FAO)",NA,2006,2370681
"Central Asia (FAO)",NA,2007,2846835
"Central Asia (FAO)",NA,2008,2472271
"Central Asia (FAO)",NA,2009,3151025
"Central Asia (FAO)",NA,2010,1862209
"Central Asia (FAO)",NA,2011,3045763
"Central Asia (FAO)",NA,2012,1964450.6
"Central Asia (FAO)",NA,2013,3138729
"Central Asia (FAO)",NA,2014,2891918
"Central Asia (FAO)",NA,2015,3365247
"Central Asia (FAO)",NA,2016,3975753.8
"Central Asia (FAO)",NA,2017,4023375
"Central Asia (FAO)",NA,2018,4631722.5
"Central Asia (FAO)",NA,2019,4601125.5
"Central Asia (FAO)",NA,2020,4499207
"Central Asia (FAO)",NA,2021,3055645.2
"Central Asia (FAO)",NA,2022,4315455
"Central Asia (FAO)",NA,2023,3607201.2
"Chile","CHL",1961,71880
"Chile","CHL",1962,73290
"Chile","CHL",1963,69730
"Chile","CHL",1964,80430
"Chile","CHL",1965,73996
"Chile","CHL",1966,88039
"Chile","CHL",1967,117540
"Chile","CHL",1968,157155
"Chile","CHL",1969,80100
"Chile","CHL",1970,97401
"Chile","CHL",1971,113648
"Chile","CHL",1972,138990
"Chile","CHL",1973,107449
"Chile","CHL",1974,149600
"Chile","CHL",1975,120560
"Chile","CHL",1976,88980
"Chile","CHL",1977,143080
"Chile","CHL",1978,125520
"Chile","CHL",1979,112080
"Chile","CHL",1980,104980
"Chile","CHL",1981,91370
"Chile","CHL",1982,117850
"Chile","CHL",1983,73240
"Chile","CHL",1984,73510
"Chile","CHL",1985,84960
"Chile","CHL",1986,68077
"Chile","CHL",1987,48331
"Chile","CHL",1988,81619
"Chile","CHL",1989,85087
"Chile","CHL",1990,91585
"Chile","CHL",1991,106959
"Chile","CHL",1992,109089
"Chile","CHL",1993,83970
"Chile","CHL",1994,100289
"Chile","CHL",1995,90630
"Chile","CHL",1996,64103
"Chile","CHL",1997,81131
"Chile","CHL",1998,115350
"Chile","CHL",1999,81473
"Chile","CHL",2000,59639
"Chile","CHL",2001,65454
"Chile","CHL",2002,77151
"Chile","CHL",2003,77010
"Chile","CHL",2004,56156
"Chile","CHL",2005,102417
"Chile","CHL",2006,136700
"Chile","CHL",2007,87895
"Chile","CHL",2008,95869
"Chile","CHL",2009,73424
"Chile","CHL",2010,97370
"Chile","CHL",2011,122682
"Chile","CHL",2012,75879
"Chile","CHL",2013,79611
"Chile","CHL",2014,82350
"Chile","CHL",2015,49573.5
"Chile","CHL",2016,108268.5
"Chile","CHL",2017,95482.2
"Chile","CHL",2018,170652.3
"Chile","CHL",2019,210890.1
"Chile","CHL",2020,193166
"Chile","CHL",2021,157531.23
"Chile","CHL",2022,109017.53
"Chile","CHL",2023,151455.69
"China","CHN",1961,3710000
"China","CHN",1962,5940000
"China","CHN",1963,4500000
"China","CHN",1964,4400000
"China","CHN",1965,4800000
"China","CHN",1966,2800000
"China","CHN",1967,3e+06
"China","CHN",1968,2400000
"China","CHN",1969,2400000
"China","CHN",1970,2680000
"China","CHN",1971,2800000
"China","CHN",1972,2700000
"China","CHN",1973,2900000
"China","CHN",1974,3e+06
"China","CHN",1975,3e+06
"China","CHN",1976,3e+06
"China","CHN",1977,3e+06
"China","CHN",1978,3400000
"China","CHN",1979,3600000
"China","CHN",1980,2700000
"China","CHN",1981,3100000
"China","CHN",1982,3200000
"China","CHN",1983,3e+06
"China","CHN",1984,3300000
"China","CHN",1985,2700000
"China","CHN",1986,2520000
"China","CHN",1987,2800000
"China","CHN",1988,3e+06
"China","CHN",1989,3e+06
"China","CHN",1990,4372287.5
"China","CHN",1991,4200000
"China","CHN",1992,4400000
"China","CHN",1993,4150000
"China","CHN",1994,4500000
"China","CHN",1995,4420000
"China","CHN",1996,4283000
"China","CHN",1997,4313000
"China","CHN",1998,3400000
"China","CHN",1999,3300000
"China","CHN",2000,2646000
"China","CHN",2001,2893000
"China","CHN",2002,3322000
"China","CHN",2003,3249500
"China","CHN",2004,3221800
"China","CHN",2005,3444100
"China","CHN",2006,3129600
"China","CHN",2007,2785100
"China","CHN",2008,2823200
"China","CHN",2009,2318300
"China","CHN",2010,1972200
"China","CHN",2011,1637100
"China","CHN",2012,1625800
"China","CHN",2013,1699000
"China","CHN",2014,1812000
"China","CHN",2015,1868000
"China","CHN",2016,1324598
"China","CHN",2017,1085200
"China","CHN",2018,2021000
"China","CHN",2019,2011000
"China","CHN",2020,2036000
"China","CHN",2021,2134000
"China","CHN",2022,1960000
"China","CHN",2023,1990000
"China (FAO)",NA,1961,3710304
"China (FAO)",NA,1962,5940264
"China (FAO)",NA,1963,4500397
"China (FAO)",NA,1964,4400740
"China (FAO)",NA,1965,4801051
"China (FAO)",NA,1966,2801037
"China (FAO)",NA,1967,3000820
"China (FAO)",NA,1968,2400843
"China (FAO)",NA,1969,2401229
"China (FAO)",NA,1970,2680851
"China (FAO)",NA,1971,2800724
"China (FAO)",NA,1972,2700554
"China (FAO)",NA,1973,2900672
"China (FAO)",NA,1974,3000489
"China (FAO)",NA,1975,3000450
"China (FAO)",NA,1976,3000664
"China (FAO)",NA,1977,3000700
"China (FAO)",NA,1978,3400700
"China (FAO)",NA,1979,3600132
"China (FAO)",NA,1980,2700111
"China (FAO)",NA,1981,3100044
"China (FAO)",NA,1982,3200060
"China (FAO)",NA,1983,3000226
