"Entity","Code","Year","wheat__00000015__production__005510__tonnes"
"Azerbaijan","AZE",2017,1769574.1
"Azerbaijan","AZE",2018,1991683
"Azerbaijan","AZE",2019,2114138.8
"Azerbaijan","AZE",2020,1818664.8
"Azerbaijan","AZE",2021,1837188.4
"Azerbaijan","AZE",2022,1690831.6
"Azerbaijan","AZE",2023,1792419.1
"Bangladesh","BGD",1961,32512
"Bangladesh","BGD",1962,39624
"Bangladesh","BGD",1963,44704
"Bangladesh","BGD",1964,34544
"Bangladesh","BGD",1965,34544
"Bangladesh","BGD",1966,35600
"Bangladesh","BGD",1967,53900
"Bangladesh","BGD",1968,58900
"Bangladesh","BGD",1969,93500
"Bangladesh","BGD",1970,104700
"Bangladesh","BGD",1971,111800
"Bangladesh","BGD",1972,115012
"Bangladesh","BGD",1973,90963
"Bangladesh","BGD",1974,110929
"Bangladesh","BGD",1975,116714
"Bangladesh","BGD",1976,218174
"Bangladesh","BGD",1977,259456
"Bangladesh","BGD",1978,347997
"Bangladesh","BGD",1979,494031
"Bangladesh","BGD",1980,822706
"Bangladesh","BGD",1981,1092513
"Bangladesh","BGD",1982,967389
"Bangladesh","BGD",1983,1095370
"Bangladesh","BGD",1984,1211132
"Bangladesh","BGD",1985,1463630
"Bangladesh","BGD",1986,1041825
"Bangladesh","BGD",1987,1090990
"Bangladesh","BGD",1988,1048015
"Bangladesh","BGD",1989,1021950
"Bangladesh","BGD",1990,890000
"Bangladesh","BGD",1991,1004290
"Bangladesh","BGD",1992,1065050
"Bangladesh","BGD",1993,1175630
"Bangladesh","BGD",1994,1131000
"Bangladesh","BGD",1995,1244990
"Bangladesh","BGD",1996,1369130
"Bangladesh","BGD",1997,1454100
"Bangladesh","BGD",1998,1802815
"Bangladesh","BGD",1999,1908000
"Bangladesh","BGD",2000,1840000
"Bangladesh","BGD",2001,1673000
"Bangladesh","BGD",2002,1606000
"Bangladesh","BGD",2003,1506710
"Bangladesh","BGD",2004,1253380
"Bangladesh","BGD",2005,975985
"Bangladesh","BGD",2006,735000
"Bangladesh","BGD",2007,737000
"Bangladesh","BGD",2008,844000
"Bangladesh","BGD",2009,849046
"Bangladesh","BGD",2010,901490
"Bangladesh","BGD",2011,972085
"Bangladesh","BGD",2012,995356
"Bangladesh","BGD",2013,1255000
"Bangladesh","BGD",2014,1303000
"Bangladesh","BGD",2015,1348000
"Bangladesh","BGD",2016,1348186
"Bangladesh","BGD",2017,1311473
"Bangladesh","BGD",2018,1099373
"Bangladesh","BGD",2019,1016811
"Bangladesh","BGD",2020,1029000
"Bangladesh","BGD",2021,1085368
"Bangladesh","BGD",2022,1085834
"Bangladesh","BGD",2023,1107195
"Belarus","BLR",1992,330200
"Belarus","BLR",1993,354100
"Belarus","BLR",1994,230300
"Belarus","BLR",1995,438800
"Belarus","BLR",1996,600300
"Belarus","BLR",1997,743900
"Belarus","BLR",1998,787700
"Belarus","BLR",1999,711400
"Belarus","BLR",2000,965800
"Belarus","BLR",2001,867200
"Belarus","BLR",2002,1017000
"Belarus","BLR",2003,795594
"Belarus","BLR",2004,1120912
"Belarus","BLR",2005,1174763
"Belarus","BLR",2006,1075238
"Belarus","BLR",2007,1396553
"Belarus","BLR",2008,2045237
"Belarus","BLR",2009,1979000
"Belarus","BLR",2010,1739110
"Belarus","BLR",2011,2132369
"Belarus","BLR",2012,2553570
"Belarus","BLR",2013,2101183
"Belarus","BLR",2014,2925079
"Belarus","BLR",2015,2896411
"Belarus","BLR",2016,2339829
"Belarus","BLR",2017,2620230
"Belarus","BLR",2018,1814765
"Belarus","BLR",2019,2308660
"Belarus","BLR",2020,2848391
"Belarus","BLR",2021,2441000
"Belarus","BLR",2022,2900000
"Belarus","BLR",2023,2400000
"Belgium","BEL",2000,1687700
"Belgium","BEL",2001,1457400
"Belgium","BEL",2002,1675000
"Belgium","BEL",2003,1640364
"Belgium","BEL",2004,1913177
"Belgium","BEL",2005,1768410
"Belgium","BEL",2006,1661958
"Belgium","BEL",2007,1577342
"Belgium","BEL",2008,1850406
"Belgium","BEL",2009,1909768
"Belgium","BEL",2010,1849584
"Belgium","BEL",2011,1687749
"Belgium","BEL",2012,1834624
"Belgium","BEL",2013,1803550
"Belgium","BEL",2014,1994600
"Belgium","BEL",2015,2019347
"Belgium","BEL",2016,1400074
"Belgium","BEL",2017,1702721
"Belgium","BEL",2018,1661860
"Belgium","BEL",2019,1902380
"Belgium","BEL",2020,1741480
"Belgium","BEL",2021,1629180
"Belgium","BEL",2022,1851870
"Belgium","BEL",2023,1791170
"Belgium-Luxembourg (FAO)",NA,1961,787372
"Belgium-Luxembourg (FAO)",NA,1962,888520
"Belgium-Luxembourg (FAO)",NA,1963,822179
"Belgium-Luxembourg (FAO)",NA,1964,949813
"Belgium-Luxembourg (FAO)",NA,1965,910564
"Belgium-Luxembourg (FAO)",NA,1966,613222
"Belgium-Luxembourg (FAO)",NA,1967,922910
"Belgium-Luxembourg (FAO)",NA,1968,899885
"Belgium-Luxembourg (FAO)",NA,1969,826494
"Belgium-Luxembourg (FAO)",NA,1970,762845
"Belgium-Luxembourg (FAO)",NA,1971,953936
"Belgium-Luxembourg (FAO)",NA,1972,985250
"Belgium-Luxembourg (FAO)",NA,1973,1048963
"Belgium-Luxembourg (FAO)",NA,1974,1077990
"Belgium-Luxembourg (FAO)",NA,1975,723572
"Belgium-Luxembourg (FAO)",NA,1976,939250
"Belgium-Luxembourg (FAO)",NA,1977,795361
"Belgium-Luxembourg (FAO)",NA,1978,1021690
"Belgium-Luxembourg (FAO)",NA,1979,1014501
"Belgium-Luxembourg (FAO)",NA,1980,906472
"Belgium-Luxembourg (FAO)",NA,1981,925978
"Belgium-Luxembourg (FAO)",NA,1982,1062748
"Belgium-Luxembourg (FAO)",NA,1983,1062000
"Belgium-Luxembourg (FAO)",NA,1984,1329992
"Belgium-Luxembourg (FAO)",NA,1985,1215493
"Belgium-Luxembourg (FAO)",NA,1986,1324314
"Belgium-Luxembourg (FAO)",NA,1987,1114686
"Belgium-Luxembourg (FAO)",NA,1988,1319644
"Belgium-Luxembourg (FAO)",NA,1989,1476989
"Belgium-Luxembourg (FAO)",NA,1990,1339516
"Belgium-Luxembourg (FAO)",NA,1991,1438012
"Belgium-Luxembourg (FAO)",NA,1992,1410680
"Belgium-Luxembourg (FAO)",NA,1993,1511632
"Belgium-Luxembourg (FAO)",NA,1994,1553828
"Belgium-Luxembourg (FAO)",NA,1995,1531395
"Belgium-Luxembourg (FAO)",NA,1996,1908529
"Belgium-Luxembourg (FAO)",NA,1997,1717654
"Belgium-Luxembourg (FAO)",NA,1998,1832000
"Belgium-Luxembourg (FAO)",NA,1999,1528471
"Bhutan","BTN",1961,5000
"Bhutan","BTN",1962,5100
"Bhutan","BTN",1963,5200
"Bhutan","BTN",1964,5300
"Bhutan","BTN",1965,5400
"Bhutan","BTN",1966,5600
"Bhutan","BTN",1967,5800
"Bhutan","BTN",1968,6000
"Bhutan","BTN",1969,6200
"Bhutan","BTN",1970,6400
"Bhutan","BTN",1971,6600
"Bhutan","BTN",1972,6800
"Bhutan","BTN",1973,7000
"Bhutan","BTN",1974,7200
"Bhutan","BTN",1975,7400
"Bhutan","BTN",1976,7600
"Bhutan","BTN",1977,7800
"Bhutan","BTN",1978,8000
"Bhutan","BTN",1979,8200
"Bhutan","BTN",1980,8500
"Bhutan","BTN",1981,9300
"Bhutan","BTN",1982,10000
"Bhutan","BTN",1983,11000
"Bhutan","BTN",1984,12071
"Bhutan","BTN",1985,11000
"Bhutan","BTN",1986,11000
"Bhutan","BTN",1987,8000
"Bhutan","BTN",1988,4100
"Bhutan","BTN",1989,4100
"Bhutan","BTN",1990,5000
"Bhutan","BTN",1991,5000
"Bhutan","BTN",1992,5000
"Bhutan","BTN",1993,7000
"Bhutan","BTN",1994,10000
"Bhutan","BTN",1995,13000
"Bhutan","BTN",1996,17000
"Bhutan","BTN",1997,20000
"Bhutan","BTN",1998,20000
"Bhutan","BTN",1999,20000
"Bhutan","BTN",2000,4350
"Bhutan","BTN",2001,4500
"Bhutan","BTN",2002,4582
"Bhutan","BTN",2003,4763
"Bhutan","BTN",2004,4191
"Bhutan","BTN",2005,11306
"Bhutan","BTN",2006,9100
"Bhutan","BTN",2007,8879
"Bhutan","BTN",2008,5828
"Bhutan","BTN",2009,4481
"Bhutan","BTN",2010,4873
"Bhutan","BTN",2011,6266
"Bhutan","BTN",2012,5038
"Bhutan","BTN",2013,5310
"Bhutan","BTN",2014,5172
"Bhutan","BTN",2015,3730
"Bhutan","BTN",2016,2521
"Bhutan","BTN",2017,3883
"Bhutan","BTN",2018,1445.19
"Bhutan","BTN",2019,1318.54
"Bhutan","BTN",2020,1623.24
"Bhutan","BTN",2021,1168.94
"Bhutan","BTN",2022,769.78
"Bhutan","BTN",2023,837.01
"Bolivia","BOL",1961,45000
"Bolivia","BOL",1962,40000
"Bolivia","BOL",1963,55000
"Bolivia","BOL",1964,57000
"Bolivia","BOL",1965,55000
"Bolivia","BOL",1966,41000
"Bolivia","BOL",1967,27000
"Bolivia","BOL",1968,45000
"Bolivia","BOL",1969,53200
"Bolivia","BOL",1970,44190
"Bolivia","BOL",1971,47100
"Bolivia","BOL",1972,53590
"Bolivia","BOL",1973,57000
"Bolivia","BOL",1974,62460
"Bolivia","BOL",1975,61750
"Bolivia","BOL",1976,69815
"Bolivia","BOL",1977,55610
"Bolivia","BOL",1978,56590
"Bolivia","BOL",1979,67755
"Bolivia","BOL",1980,60140
"Bolivia","BOL",1981,66620
"Bolivia","BOL",1982,66000
"Bolivia","BOL",1983,45647
"Bolivia","BOL",1984,78490
"Bolivia","BOL",1985,74333
"Bolivia","BOL",1986,81200
"Bolivia","BOL",1987,76655
"Bolivia","BOL",1988,62650
"Bolivia","BOL",1989,60794
"Bolivia","BOL",1990,54480
"Bolivia","BOL",1991,108733
"Bolivia","BOL",1992,95727
"Bolivia","BOL",1993,145129
"Bolivia","BOL",1994,82323
"Bolivia","BOL",1995,122805
"Bolivia","BOL",1996,98820
"Bolivia","BOL",1997,168547
"Bolivia","BOL",1998,175426
"Bolivia","BOL",1999,150012
"Bolivia","BOL",2000,101510
"Bolivia","BOL",2001,112659
"Bolivia","BOL",2002,119102
"Bolivia","BOL",2003,112930
"Bolivia","BOL",2004,116037
"Bolivia","BOL",2005,131198
"Bolivia","BOL",2006,143677
"Bolivia","BOL",2007,167095
"Bolivia","BOL",2008,199990
"Bolivia","BOL",2009,201508
"Bolivia","BOL",2010,241397
"Bolivia","BOL",2011,182927
"Bolivia","BOL",2012,145151.12
"Bolivia","BOL",2013,208735.27
"Bolivia","BOL",2014,159670
"Bolivia","BOL",2015,337599
"Bolivia","BOL",2016,329437
"Bolivia","BOL",2017,154293
"Bolivia","BOL",2018,301688.84
"Bolivia","BOL",2019,237127
"Bolivia","BOL",2020,311310
"Bolivia","BOL",2021,337098.62
"Bolivia","BOL",2022,310729.66
"Bolivia","BOL",2023,272806.3
"Bosnia and Herzegovina","BIH",1992,340000
"Bosnia and Herzegovina","BIH",1993,330000
"Bosnia and Herzegovina","BIH",1994,313000
"Bosnia and Herzegovina","BIH",1995,238750
"Bosnia and Herzegovina","BIH",1996,165700
"Bosnia and Herzegovina","BIH",1997,287372
"Bosnia and Herzegovina","BIH",1998,340931
"Bosnia and Herzegovina","BIH",1999,257764
"Bosnia and Herzegovina","BIH",2000,336085
"Bosnia and Herzegovina","BIH",2001,255221
"Bosnia and Herzegovina","BIH",2002,272280
"Bosnia and Herzegovina","BIH",2003,160734
"Bosnia and Herzegovina","BIH",2004,318986
"Bosnia and Herzegovina","BIH",2005,248332
"Bosnia and Herzegovina","BIH",2006,232496
"Bosnia and Herzegovina","BIH",2007,257112
"Bosnia and Herzegovina","BIH",2008,240533
"Bosnia and Herzegovina","BIH",2009,255848
"Bosnia and Herzegovina","BIH",2010,145412
"Bosnia and Herzegovina","BIH",2011,210004
"Bosnia and Herzegovina","BIH",2012,225137
"Bosnia and Herzegovina","BIH",2013,265152
"Bosnia and Herzegovina","BIH",2014,170550
"Bosnia and Herzegovina","BIH",2015,213015
"Bosnia and Herzegovina","BIH",2016,306605
"Bosnia and Herzegovina","BIH",2017,292368.03
"Bosnia and Herzegovina","BIH",2018,295810
"Bosnia and Herzegovina","BIH",2019,264769
"Bosnia and Herzegovina","BIH",2020,321804
"Bosnia and Herzegovina","BIH",2021,314382
"Bosnia and Herzegovina","BIH",2022,281414
"Bosnia and Herzegovina","BIH",2023,228012
"Botswana","BWA",1961,400
"Botswana","BWA",1962,400
"Botswana","BWA",1963,400
"Botswana","BWA",1964,400
"Botswana","BWA",1965,400
"Botswana","BWA",1966,450
"Botswana","BWA",1967,450
"Botswana","BWA",1968,453
"Botswana","BWA",1969,671
"Botswana","BWA",1970,360
"Botswana","BWA",1971,500
"Botswana","BWA",1972,500
"Botswana","BWA",1973,517
"Botswana","BWA",1974,550
"Botswana","BWA",1975,550
"Botswana","BWA",1976,570
"Botswana","BWA",1977,600
"Botswana","BWA",1978,600
"Botswana","BWA",1979,600
"Botswana","BWA",1980,600
"Botswana","BWA",1981,1000
"Botswana","BWA",1982,1000
"Botswana","BWA",1983,1000
"Botswana","BWA",1984,1000
"Botswana","BWA",1985,1000
"Botswana","BWA",1986,1000
"Botswana","BWA",1987,1000
"Botswana","BWA",1988,1000
"Botswana","BWA",1989,1000
"Botswana","BWA",1990,1000
"Botswana","BWA",1991,1500
"Botswana","BWA",1992,500
"Botswana","BWA",1993,875.59
"Botswana","BWA",1994,1000
"Botswana","BWA",1995,900
"Botswana","BWA",1996,701.91
"Botswana","BWA",1997,625.24
"Botswana","BWA",1998,500
"Botswana","BWA",1999,488.28
"Botswana","BWA",2000,435.15
"Botswana","BWA",2001,550
"Botswana","BWA",2002,336.21
"Botswana","BWA",2003,294.13
"Botswana","BWA",2004,259.73
"Botswana","BWA",2005,216.8
"Botswana","BWA",2006,187.21
"Botswana","BWA",2007,72
"Botswana","BWA",2008,104
"Botswana","BWA",2009,0
"Botswana","BWA",2010,0
"Botswana","BWA",2011,0
"Botswana","BWA",2012,0
"Botswana","BWA",2013,0
"Botswana","BWA",2014,0
"Botswana","BWA",2015,0
"Botswana","BWA",2016,0
"Botswana","BWA",2017,0
"Botswana","BWA",2018,1212
"Botswana","BWA",2019,377
"Botswana","BWA",2020,1028.1
"Botswana","BWA",2021,1280
"Botswana","BWA",2022,2860
"Botswana","BWA",2023,810
"Brazil","BRA",1961,544858
"Brazil","BRA",1962,705619
"Brazil","BRA",1963,392363
"Brazil","BRA",1964,643004
"Brazil","BRA",1965,585384
"Brazil","BRA",1966,614657
"Brazil","BRA",1967,629301
"Brazil","BRA",1968,856170
"Brazil","BRA",1969,1373691
"Brazil","BRA",1970,1844263
"Brazil","BRA",1971,2011334
"Brazil","BRA",1972,982901
"Brazil","BRA",1973,2031338
"Brazil","BRA",1974,2858530
"Brazil","BRA",1975,1788180
"Brazil","BRA",1976,3215745
"Brazil","BRA",1977,2066039
"Brazil","BRA",1978,2690888
"Brazil","BRA",1979,2926764
"Brazil","BRA",1980,2701613
"Brazil","BRA",1981,2209631
"Brazil","BRA",1982,1826945
"Brazil","BRA",1983,2236700
"Brazil","BRA",1984,1983157
"Brazil","BRA",1985,4320267
"Brazil","BRA",1986,5638470
"Brazil","BRA",1987,6099111
"Brazil","BRA",1988,5745670
"Brazil","BRA",1989,5555184
"Brazil","BRA",1990,3093791
"Brazil","BRA",1991,2916823
"Brazil","BRA",1992,2795598
"Brazil","BRA",1993,2197354
"Brazil","BRA",1994,2096259
"Brazil","BRA",1995,1533871
"Brazil","BRA",1996,3292777
"Brazil","BRA",1997,2489070
"Brazil","BRA",1998,2269847
"Brazil","BRA",1999,2461856
"Brazil","BRA",2000,1725792
"Brazil","BRA",2001,3366599
"Brazil","BRA",2002,3105660
"Brazil","BRA",2003,6153500
"Brazil","BRA",2004,5818846
"Brazil","BRA",2005,4658790
"Brazil","BRA",2006,2484848
"Brazil","BRA",2007,4114057
"Brazil","BRA",2008,6027131
"Brazil","BRA",2009,5055525
"Brazil","BRA",2010,6171250
"Brazil","BRA",2011,5690043
"Brazil","BRA",2012,4418388
"Brazil","BRA",2013,5738473
"Brazil","BRA",2014,6261895
"Brazil","BRA",2015,5508451
"Brazil","BRA",2016,6834421
"Brazil","BRA",2017,4342812
"Brazil","BRA",2018,5469236
"Brazil","BRA",2019,5590815
"Brazil","BRA",2020,6344079
"Brazil","BRA",2021,7878413
"Brazil","BRA",2022,10343182
"Brazil","BRA",2023,7730188
"Bulgaria","BGR",1961,2039600
"Bulgaria","BGR",1962,2089680
"Bulgaria","BGR",1963,1894270
"Bulgaria","BGR",1964,2120540
"Bulgaria","BGR",1965,2923010
"Bulgaria","BGR",1966,3193356
"Bulgaria","BGR",1967,3254163
"Bulgaria","BGR",1968,2549202
"Bulgaria","BGR",1969,2568708
"Bulgaria","BGR",1970,3031719
"Bulgaria","BGR",1971,3094544
"Bulgaria","BGR",1972,3581633
"Bulgaria","BGR",1973,3258147
"Bulgaria","BGR",1974,3034078
"Bulgaria","BGR",1975,2996135
"Bulgaria","BGR",1976,3510835
"Bulgaria","BGR",1977,3384211
"Bulgaria","BGR",1978,3466215
"Bulgaria","BGR",1979,3354760
"Bulgaria","BGR",1980,3846572
"Bulgaria","BGR",1981,4442757
"Bulgaria","BGR",1982,4912580
"Bulgaria","BGR",1983,3608421
"Bulgaria","BGR",1984,4835576
"Bulgaria","BGR",1985,3067514
"Bulgaria","BGR",1986,4326575
"Bulgaria","BGR",1987,4148650
"Bulgaria","BGR",1988,4743133
"Bulgaria","BGR",1989,5425026
"Bulgaria","BGR",1990,5292233
"Bulgaria","BGR",1991,4497045
"Bulgaria","BGR",1992,3442555
"Bulgaria","BGR",1993,3618220
"Bulgaria","BGR",1994,3754310
"Bulgaria","BGR",1995,3435250
"Bulgaria","BGR",1996,1802110
"Bulgaria","BGR",1997,3574840
"Bulgaria","BGR",1998,3203359
"Bulgaria","BGR",1999,2642973
"Bulgaria","BGR",2000,2781242
"Bulgaria","BGR",2001,4077497
"Bulgaria","BGR",2002,4122765
"Bulgaria","BGR",2003,2003937
"Bulgaria","BGR",2004,3961178
"Bulgaria","BGR",2005,3478066
"Bulgaria","BGR",2006,3301882
"Bulgaria","BGR",2007,2390610
"Bulgaria","BGR",2008,4632210
"Bulgaria","BGR",2009,3976852
"Bulgaria","BGR",2010,4094597
"Bulgaria","BGR",2011,4458492
"Bulgaria","BGR",2012,4455104
"Bulgaria","BGR",2013,5504941
"Bulgaria","BGR",2014,5347078
"Bulgaria","BGR",2015,5011597
"Bulgaria","BGR",2016,5662721
"Bulgaria","BGR",2017,6132671
"Bulgaria","BGR",2018,5954520
"Bulgaria","BGR",2019,6319630
"Bulgaria","BGR",2020,4847940
"Bulgaria","BGR",2021,7342990
"Bulgaria","BGR",2022,6447770
"Bulgaria","BGR",2023,6854760
"Burundi","BDI",1961,4000
"Burundi","BDI",1962,6500
"Burundi","BDI",1963,7400
"Burundi","BDI",1964,7400
"Burundi","BDI",1965,8200
"Burundi","BDI",1966,8230
"Burundi","BDI",1967,8400
"Burundi","BDI",1968,9800
"Burundi","BDI",1969,4387
"Burundi","BDI",1970,5000
"Burundi","BDI",1971,5110
"Burundi","BDI",1972,4599
"Burundi","BDI",1973,5122
"Burundi","BDI",1974,4098
"Burundi","BDI",1975,5173
"Burundi","BDI",1976,5600
"Burundi","BDI",1977,6000
"Burundi","BDI",1978,2742
"Burundi","BDI",1979,4600
"Burundi","BDI",1980,5600
"Burundi","BDI",1981,7000
"Burundi","BDI",1982,6000
"Burundi","BDI",1983,6000
"Burundi","BDI",1984,8000
"Burundi","BDI",1985,8000
"Burundi","BDI",1986,8000
"Burundi","BDI",1987,8200
"Burundi","BDI",1988,8300
"Burundi","BDI",1989,8300
"Burundi","BDI",1990,8600
"Burundi","BDI",1991,8800
"Burundi","BDI",1992,8900
"Burundi","BDI",1993,8700
"Burundi","BDI",1994,7942
"Burundi","BDI",1995,8928
"Burundi","BDI",1996,9054
"Burundi","BDI",1997,9739
"Burundi","BDI",1998,9778
"Burundi","BDI",1999,7085
"Burundi","BDI",2000,6097
"Burundi","BDI",2001,8667
"Burundi","BDI",2002,8290
"Burundi","BDI",2003,8092
"Burundi","BDI",2004,7493
"Burundi","BDI",2005,7756
"Burundi","BDI",2006,8007
"Burundi","BDI",2007,7987
"Burundi","BDI",2008,8094
"Burundi","BDI",2009,8583
"Burundi","BDI",2010,9034
"Burundi","BDI",2011,9787
"Burundi","BDI",2012,4196
"Burundi","BDI",2013,6423
"Burundi","BDI",2014,5628
"Burundi","BDI",2015,6655.66
"Burundi","BDI",2016,7980
"Burundi","BDI",2017,8060
"Burundi","BDI",2018,22751
"Burundi","BDI",2019,4894
"Burundi","BDI",2020,4078
"Burundi","BDI",2021,9295
"Burundi","BDI",2022,8142
"Burundi","BDI",2023,7959.93
"Cameroon","CMR",1961,0
"Cameroon","CMR",1962,0
"Cameroon","CMR",1963,0
"Cameroon","CMR",1964,0
"Cameroon","CMR",1965,0
"Cameroon","CMR",1966,0
"Cameroon","CMR",1967,0
"Cameroon","CMR",1968,0
"Cameroon","CMR",1969,0
"Cameroon","CMR",1970,0
"Cameroon","CMR",1971,0
"Cameroon","CMR",1972,0
"Cameroon","CMR",1973,0
"Cameroon","CMR",1974,0
"Cameroon","CMR",1975,0
"Cameroon","CMR",1976,370
"Cameroon","CMR",1977,787
"Cameroon","CMR",1978,1000
"Cameroon","CMR",1979,1548
"Cameroon","CMR",1980,1518
"Cameroon","CMR",1981,1518
"Cameroon","CMR",1982,900
"Cameroon","CMR",1983,400
"Cameroon","CMR",1984,270
"Cameroon","CMR",1985,359
"Cameroon","CMR",1986,400
"Cameroon","CMR",1987,400
"Cameroon","CMR",1988,400
"Cameroon","CMR",1989,400
"Cameroon","CMR",1990,381
"Cameroon","CMR",1991,561.9
"Cameroon","CMR",1992,574.53
"Cameroon","CMR",1993,587.16
"Cameroon","CMR",1994,597.51
"Cameroon","CMR",1995,557.54
"Cameroon","CMR",1996,400
"Cameroon","CMR",1997,561.59
"Cameroon","CMR",1998,578.52
"Cameroon","CMR",1999,595.69
"Cameroon","CMR",2000,613.18
"Cameroon","CMR",2001,631.08
"Cameroon","CMR",2002,649.47
"Cameroon","CMR",2003,668.45
"Cameroon","CMR",2004,688.14
"Cameroon","CMR",2005,708.65
"Cameroon","CMR",2006,730.11
"Cameroon","CMR",2007,752.65
"Cameroon","CMR",2008,776.43
"Cameroon","CMR",2009,801.57
"Cameroon","CMR",2010,900
"Cameroon","CMR",2011,950
"Cameroon","CMR",2012,800
"Cameroon","CMR",2013,850
"Cameroon","CMR",2014,850
"Cameroon","CMR",2015,850
"Cameroon","CMR",2016,800
"Cameroon","CMR",2017,800
"Cameroon","CMR",2018,700
"Cameroon","CMR",2019,500
"Cameroon","CMR",2020,471.23
"Cameroon","CMR",2021,629.91
"Cameroon","CMR",2022,607.34
"Cameroon","CMR",2023,599.67
"Canada","CAN",1961,7713000
"Canada","CAN",1962,15393000
"Canada","CAN",1963,19691008
"Canada","CAN",1964,16349000
"Canada","CAN",1965,17674000
"Canada","CAN",1966,22516832
"Canada","CAN",1967,16136911
"Canada","CAN",1968,17689040
"Canada","CAN",1969,18267712
"Canada","CAN",1970,9024254
"Canada","CAN",1971,14412287
"Canada","CAN",1972,14513966
"Canada","CAN",1973,16159170
"Canada","CAN",1974,13303500
"Canada","CAN",1975,17080608
"Canada","CAN",1976,23587200
"Canada","CAN",1977,19858208
"Canada","CAN",1978,21136800
"Canada","CAN",1979,17196000
"Canada","CAN",1980,19292000
"Canada","CAN",1981,24802000
"Canada","CAN",1982,26715008
"Canada","CAN",1983,26465008
"Canada","CAN",1984,21187904
"Canada","CAN",1985,24252000
"Canada","CAN",1986,31378000
"Canada","CAN",1987,25945000
"Canada","CAN",1988,15913000
"Canada","CAN",1989,24796208
"Canada","CAN",1990,32098000
"Canada","CAN",1991,31945600
"Canada","CAN",1992,29877200
"Canada","CAN",1993,27255900
"Canada","CAN",1994,22919500
"Canada","CAN",1995,24989400
"Canada","CAN",1996,29801400
"Canada","CAN",1997,24299400
"Canada","CAN",1998,24082300
"Canada","CAN",1999,26959900
"Canada","CAN",2000,26535500
"Canada","CAN",2001,20630200
"Canada","CAN",2002,15961300
"Canada","CAN",2003,23048600
"Canada","CAN",2004,24795500
"Canada","CAN",2005,25748100
"Canada","CAN",2006,25265400
"Canada","CAN",2007,20090400
"Canada","CAN",2008,28619200
"Canada","CAN",2009,26949900
"Canada","CAN",2010,23299600
"Canada","CAN",2011,25288000
"Canada","CAN",2012,27246000
"Canada","CAN",2013,37589100
"Canada","CAN",2014,29442100
"Canada","CAN",2015,27647400
"Canada","CAN",2016,32139900
"Canada","CAN",2017,30377236
"Canada","CAN",2018,32351900
"Canada","CAN",2019,32669800
"Canada","CAN",2020,35437200
"Canada","CAN",2021,22422100
"Canada","CAN",2022,34334788
"Canada","CAN",2023,31954116
"Central America (FAO)",NA,1961,1427367
"Central America (FAO)",NA,1962,1488090
"Central America (FAO)",NA,1963,1739289
"Central America (FAO)",NA,1964,2239726
"Central America (FAO)",NA,1965,2178046
