quadkey,latitude,longitude,rwi,error
12200300332223,35.4696175,6.7126465,0.049,0.288
12200213202323,34.6060841,4.3395996,-0.268,0.288
12200233331320,32.1291049,5.5480957,-0.446,0.254
12200212320302,34.4975022,3.6145020,-0.819,0.268
03311313001313,35.3621756,-1.0656738,-0.055,0.342
12200210210223,35.8979497,3.1970215,-0.334,0.336
03311312123021,34.9850026,-1.9006348,0.011,0.401
12200220121010,34.0071346,0.9338379,0.308,0.450
12200212313023,34.6783932,4.0759277,-0.047,0.440
12200301323313,35.5053996,8.0749512,0.340,0.320
03311313032223,34.8949420,-1.0217285,0.626,0.479
12200211022211,36.0934989,4.2956543,0.053,0.324
12200300113223,36.3239766,6.8884277,-0.177,0.347
12200211101213,36.5008048,5.1745605,-0.006,0.350
12200302333100,34.4431582,6.9543457,-0.664,0.264
12200212002110,35.3084009,2.9553223,-0.484,0.359
12200221102013,34.1345412,2.1862793,-0.441,0.291
12200023332333,36.6067084,2.6257324,0.763,0.423
12200232103221,32.8703597,3.7243652,0.084,0.319
12200213330120,34.5518109,5.3723145,-0.314,0.291
12220010000131,21.8920839,2.9772949,-0.370,0.258
12200211211200,35.9513294,4.7570801,0.080,0.380
12200212222323,34.3162179,2.9333496,-0.395,0.314
12200300033323,36.0402154,6.2731934,-0.135,0.352
12200200333333,35.4696175,1.3952637,-0.374,0.303
12200201113001,36.4477986,2.6696777,0.420,0.399
12200211002320,36.3416775,4.3176270,-0.067,0.405
12200300100323,36.4654714,6.4489746,-0.296,0.311
12200123231130,36.8356677,7.7014160,0.779,0.400
12200032332022,36.6772301,3.8781738,-0.274,0.383
03311311322111,35.5947852,-0.5383301,-0.532,0.388
12200033220101,36.8708317,4.3395996,-0.078,0.388
12200200323131,35.5590429,1.0437012,-0.467,0.324
12200302100132,35.3980054,6.4709473,-0.530,0.270
12200203001203,35.3621756,1.6149902,-0.324,0.327
12200301213311,35.8089035,7.7233887,-0.109,0.264
12200301020032,36.2531327,7.0861816,0.481,0.404
03311331320222,33.2938031,-0.6921387,-0.217,0.271
03311311230112,35.7197574,-0.9118652,0.350,0.291
12200202013332,35.1827876,0.6701660,-0.474,0.314
03311313020111,35.1648270,-1.2414551,-0.245,0.321
12200230023113,33.8430448,3.1530762,-0.104,0.295
03311311320211,35.6662218,-0.6262207,1.108,0.392
12200232011000,33.1283507,3.3508301,-0.406,0.440
12200201021301,36.2354117,1.7028809,0.344,0.446
03311333121121,32.7965096,-0.4064941,-0.184,0.278
12200211030331,36.1999576,4.7351074,-0.273,0.341
12200202113032,35.2545905,1.2854004,-0.444,0.380
12200202031123,35.1109213,0.6481934,-0.048,0.425
12200123323031,36.6948504,7.9870605,-0.184,0.372
03311313300100,34.8769180,-0.6042480,-0.101,0.339
12200122322113,36.7124667,6.4929199,-0.652,0.281
12200213201032,34.8228222,4.4494629,-0.477,0.277
03311312310123,34.8228222,-1.6369629,0.182,0.364
12200213110230,35.3442547,5.3283691,-0.444,0.416
12200211132331,36.0579805,5.4382324,0.550,0.359
12200303010300,35.3800925,7.4816895,0.126,0.301
03311313122303,34.9309781,-0.5822754,-0.574,0.346
03311313012032,35.2545905,-0.9997559,-0.083,0.359
12200230030032,33.9524731,3.2189941,0.653,0.491
12200300020220,36.1999576,5.6359863,-0.314,0.378
12200300133302,36.0757417,6.9543457,-0.268,0.278
12200201033022,36.1112520,1.9445801,-0.058,0.348
12200300301200,35.9513294,6.5148926,-0.304,0.328
12200122312222,36.8884075,6.6906738,-0.318,0.311
03311313101133,35.3980054,-0.3625488,-0.280,0.355
12200211100103,36.5714233,5.0427246,-0.363,0.361
12200303100300,35.3800925,7.8332520,-0.277,0.304
12200301103332,36.3239766,8.0529785,0.166,0.279
12200210133311,36.0934989,4.2077637,-0.306,0.336
12200300100113,36.5714233,6.4929199,-0.126,0.298
12200300212312,35.7910823,6.1193848,-0.530,0.337
12200300032113,36.1467463,6.1413574,0.225,0.367
12200211001300,36.5184655,4.4934082,-0.156,0.416
12200200023302,36.0757417,0.2746582,-0.371,0.364
12200302130331,35.0569799,6.8444824,0.013,0.358
12200201111220,36.4831401,2.6477051,0.229,0.411
12200300332322,35.4696175,6.7785645,0.275,0.347
12200200321200,35.6662218,0.8898926,-0.318,0.305
12200302001130,35.4159144,5.9436035,0.362,0.386
03311312113200,35.2366457,-1.5710449,0.468,0.422
12200033322103,36.7124667,5.0427246,0.563,0.397
12200213331003,34.5699059,5.4821777,-0.551,0.302
03311313101200,35.3800925,-0.5163574,-0.330,0.404
12202010103202,31.7001291,3.7023926,-0.397,0.347
12200211211003,36.0046730,4.7790527,-0.087,0.355
12200210121001,36.3062717,3.7243652,-0.409,0.345
12200302203320,34.6241673,5.8996582,-0.507,0.373
12200122322111,36.7300790,6.4929199,0.105,0.332
03311333111022,33.0731305,-0.1647949,-0.674,0.295
12200301032111,36.1644874,7.5476074,0.119,0.299
12200201302033,35.8267208,2.1862793,-0.138,0.304
12200302133203,34.9309781,6.8884277,0.162,0.352
12200200132011,36.1644874,1.1315918,-0.802,0.378
12200210120202,36.2176866,3.5266113,-0.047,0.304
12200203003201,35.2366457,1.6149902,-0.637,0.390
12200300123202,36.0757417,6.5148926,0.102,0.328
12200301012023,36.3947562,7.4157715,-0.672,0.349
12200230030213,33.9160126,3.2409668,-0.218,0.307
12200203101333,35.3263298,2.4499512,-0.629,0.283
12200212213013,34.7145242,3.4167480,-0.788,0.341
12200230001311,34.2254285,3.1530762,-0.496,0.280
12200211033022,36.1112520,4.7570801,0.005,0.412
12200210111200,36.5184655,4.0539551,0.570,0.401
12200221002111,34.1527265,1.5710449,-0.243,0.292
12200211103223,36.3239766,5.1306152,0.294,0.359
12200211001202,36.5008048,4.4055176,-0.257,0.369
12200211103003,36.4301218,5.1306152,-0.131,0.360
12200230132220,33.7517474,3.8781738,-0.572,0.280
03311313101210,35.3800925,-0.4724121,-0.060,0.328
12200211100132,36.5361221,5.0646973,0.478,0.414
12200232302020,32.3521223,3.5266113,-0.393,0.264
12200300111203,36.5008048,6.8884277,-0.836,0.310
12200301022032,36.1112520,7.0861816,-0.189,0.280
12200211101002,36.5714233,5.1086426,0.417,0.336
12200300003220,36.3416775,5.8117676,-0.129,0.293
12200300300022,35.9691146,6.3391113,-0.222,0.284
12200210201011,36.0224462,3.0651855,-0.012,0.325
12200301331022,35.6840710,8.2727051,-0.372,0.250
03311311321233,35.6126503,-0.4504395,0.215,0.383
03311313011021,35.4159144,-0.8459473,-0.225,0.398
12200211302033,35.8267208,4.9987793,-0.686,0.295
12200123222023,36.6772301,7.0642090,-0.075,0.335
12200210132303,36.0757417,3.9880371,0.624,0.459
12200210102123,36.3947562,3.6364746,-0.046,0.469
12200212002130,35.2725313,2.9553223,-0.503,0.307
12200202310232,34.7506393,1.1096191,-0.817,0.303
12200210112320,36.3416775,3.9660645,-0.100,0.391
12200202002111,35.3084009,0.1647949,0.356,0.451
12200212102311,35.2366457,3.6804199,-0.687,0.370
12200300313030,35.8445340,6.9104004,-0.293,0.245
12200201022113,36.1467463,1.5710449,0.118,0.353
12200200222210,35.5232847,0.0549316,-0.316,0.336
12200211113300,36.3770673,5.5480957,-0.453,0.366
12200032332312,36.6419773,4.0100098,-0.564,0.375
12200213312030,34.6964607,5.3283691,-0.509,0.388
12200202003103,35.2904681,0.2966309,0.243,0.450
12200212001211,35.3800925,3.0651855,-0.750,0.307
12200211122122,36.1112520,5.0207520,-0.215,0.360
12200301321013,35.7197574,7.9870605,-0.432,0.289
12200300321310,35.6662218,6.6467285,1.107,0.468
12200300013330,36.3416775,6.2951660,0.162,0.407
12200202113301,35.2366457,1.3513184,-0.204,0.322
12200200131303,36.2176866,1.3513184,-0.536,0.425
03311313113001,35.3084009,-0.1428223,-0.209,0.296
12200211300312,35.9335401,5.0646973,-0.289,0.366
12200210300222,35.8979497,3.5266113,0.135,0.309
12200300301201,35.9513294,6.5368652,-0.412,0.296
03311333131202,32.7410818,-0.1647949,0.526,0.421
12200210212022,35.8267208,3.1750488,-0.583,0.329
12200201100202,36.5008048,2.1203613,-0.098,0.394
12200211102222,36.3239766,4.9328613,0.772,0.472
12200211331231,35.6305115,5.5261230,0.320,0.298
12200301102011,36.4477986,7.8112793,-0.296,0.271
03313032201112,27.6543377,-8.1188965,0.714,0.503
12200303021000,35.1648270,7.2180176,-0.120,0.247
12200300233121,35.5590429,6.2731934,0.083,0.373
03313131313211,28.6809493,-0.0988770,0.247,0.415
12200300002001,36.4477986,5.6579590,0.412,0.392
12200230101203,34.2072589,3.7243652,-0.074,0.281
12200232130001,32.8334424,3.9001465,-0.244,0.263
12200032223212,36.6419773,3.0432129,0.747,0.424
12202011103003,31.7748771,5.1306152,0.293,0.291
12200320203133,33.5139189,5.9655762,0.100,0.428
12200301032212,36.0757417,7.4377441,-0.653,0.295
03313110302232,31.0623449,-2.0544434,-0.598,0.301
12200200220301,35.6662218,0.1208496,-0.593,0.352
12200303011330,35.3442547,7.7014160,-0.215,0.284
12200212112001,35.3084009,3.9001465,-0.518,0.289
12200300212001,35.8801485,6.0095215,-0.319,0.334
12200123233313,36.6419773,7.7233887,-0.059,0.365
03311312303311,34.6603219,-1.7687988,-0.320,0.376
12200230001120,34.2617560,3.0871582,-0.798,0.383
12200213000212,35.3621756,4.2736816,-0.356,0.359
12200200213202,35.7910823,0.5383301,0.551,0.396
12200201300012,36.0046730,2.1643066,-0.400,0.400
03311333003120,32.9441484,-1.1315918,-0.429,0.327
12200211130033,36.2531327,5.3503418,0.280,0.368
12200203011222,35.3263298,1.9445801,-0.192,0.287
12200302000103,35.4338194,5.7458496,-0.518,0.305
12202233133020,22.7052551,5.4602051,-0.345,0.261
12200213030021,35.1288938,4.6032715,-0.437,0.278
12200301230202,35.6483687,7.3937988,-0.586,0.310
12200303021120,35.1288938,7.3059082,-0.641,0.264
12200213000121,35.4159144,4.3395996,0.139,0.462
03311311321103,35.7197574,-0.4064941,-0.242,0.426
12200302000212,35.3621756,5.6799316,0.166,0.334
12200212311100,34.8769180,4.1418457,-0.073,0.330
12200301103232,36.3239766,7.9650879,0.140,0.307
12200301210010,36.0224462,7.4377441,-0.109,0.469
12200202132231,34.9129620,1.1315918,-0.531,0.388
12200302111110,35.4517204,6.9982910,-0.353,0.295
12200303112110,35.3084009,8.2287598,-0.168,0.296
03311313111303,35.3621756,-0.0549316,-0.455,0.332
12200200133230,36.0579805,1.2854004,-0.048,0.377
12200301223031,35.5590429,7.2839355,-0.365,0.238
12200302210333,34.7506393,6.1413574,-0.271,0.269
12200221110201,34.2254285,2.4938965,-0.405,0.273
12200301121131,36.2708497,8.0749512,-0.308,0.285
12200300121120,36.2708497,6.6027832,0.966,0.418
12200200032221,36.0579805,0.3845215,-0.535,0.383
12200220303110,33.5688607,1.0217285,0.213,0.375
12200201212133,35.8267208,1.9226074,-0.477,0.308
12200300310333,35.8979497,6.8444824,0.251,0.298
12200213023212,34.9309781,4.4494629,-0.593,0.305
03311311323131,35.5590429,-0.3625488,0.032,0.442
12200202032332,34.8949420,0.4943848,-0.208,0.288
12200033332223,36.6067084,5.3063965,-0.355,0.378
12200201021231,36.1999576,1.6589355,0.007,0.460
12200300333013,35.5769160,6.9323730,-0.846,0.390
12200213101003,35.4338194,5.1306152,-0.148,0.440
12200300122112,36.1467463,6.4709473,-0.339,0.299
12200320312120,33.5322367,6.7785645,0.616,0.456
12200210021333,36.1822245,3.1530762,-0.006,0.387
12200212312231,34.6241673,3.9440918,-0.682,0.288
12200210001300,36.5184655,3.0871582,0.361,0.427
12200201232123,35.5411658,1.8786621,-0.494,0.285
12200210310030,35.9868958,3.9221191,-0.161,0.358
12202011110211,31.8682273,5.3503418,0.317,0.262
12200203020100,35.1648270,1.5051270,0.002,0.464
12200210230201,35.6662218,3.1970215,-0.225,0.329
12202020200212,28.8157994,0.0549316,-0.450,0.285
12200301020223,36.1822245,7.0642090,0.029,0.342
12200302102311,35.2366457,6.4929199,-0.339,0.269
12200220310101,33.7152012,1.1755371,-0.747,0.288
12200303002330,35.2007443,7.1740723,-0.766,0.254
03313101332110,30.8927970,-3.0212402,0.221,0.438
12200211323000,35.5947852,5.1086426,0.442,0.435
12200202011200,35.3800925,0.5383301,-0.476,0.335
12200032333002,36.7124667,4.0539551,1.550,0.406
12200320332203,33.1835362,6.7126465,0.097,0.403
12200210030000,36.3062717,3.1750488,-0.512,0.327
12200321022200,33.7882780,7.0422363,-0.653,0.263
12200203323331,34.3343640,2.4499512,-0.836,0.273
12200302002230,35.2007443,5.6799316,0.337,0.328
12200300002002,36.4301218,5.6359863,-0.322,0.376
03311331001200,34.2254285,-1.2194824,-0.247,0.303
12200300001102,36.5714233,5.8996582,0.271,0.454
12200322010102,33.1099478,6.0754395,1.128,0.427
12200231001030,34.2617560,4.4494629,-0.053,0.263
03313311111100,27.0493412,-0.0769043,-0.314,0.446
03313131101322,29.3917473,-0.4284668,-0.363,0.311
12200202122220,34.9129620,0.7141113,-0.439,0.270
12200302013010,35.3084009,6.2072754,-0.427,0.344
12202303313331,24.8764695,8.4265137,-0.226,0.369
12200302013001,35.3084009,6.1853027,-0.536,0.318
12200210121211,36.2354117,3.7683105,-0.319,0.336
03311311322323,35.4696175,-0.5822754,-0.377,0.373
12200123331232,36.7476872,8.3166504,-0.279,0.430
12200210112322,36.3239766,3.9660645,0.224,0.364
12200202203020,34.6964607,0.1867676,0.182,0.296
12200301130133,36.2531327,8.2507324,-0.387,0.279
12200210020233,36.1822245,2.8894043,-0.381,0.394
12200200311031,35.9868958,1.3073730,0.191,0.339
12200300021110,36.3062717,5.9436035,-0.706,0.365
12200200133323,36.0402154,1.3513184,-0.347,0.329
12200201231123,35.6840710,2.0544434,-0.159,0.416
12200320021121,33.9706975,5.9216309,-0.059,0.382
12200201200311,35.9513294,1.5710449,-0.218,0.338
12200203200323,34.7506393,1.5270996,-0.963,0.278
12202012000333,30.6095493,2.9772949,-0.488,0.304
12200302302020,34.6964607,6.3391113,-0.312,0.375
12200300011032,36.5361221,6.2072754,-0.146,0.374
12200213110131,35.4159144,5.4382324,0.047,0.321
12200200210011,36.0224462,0.4284668,-0.427,0.325
12200200201121,35.9868958,0.2966309,0.884,0.462
12200320212213,33.4772717,6.0534668,-0.173,0.278
12200301232333,35.4696175,7.5476074,0.435,0.463
03311313331203,34.4975022,-0.1428223,-0.133,0.387
12200202022111,35.0209992,0.1647949,-0.020,0.338
03311312033113,35.0030029,-2.1203613,0.135,0.374
12202100001322,31.8122286,5.8996582,-0.518,0.339
12200320021200,33.9342448,5.8117676,-0.694,0.292
12200211132222,36.0402154,5.2844238,-0.624,0.336
03311313211303,34.7867387,-0.7580566,-0.061,0.327
12200210133223,36.0402154,4.0759277,-0.037,0.337
12200301010122,36.5361221,7.4816895,-0.514,0.423
03313133110311,28.2172893,-0.1867676,-0.580,0.342
12200200300322,35.8979497,0.8020020,0.147,0.349
12200233310213,32.4448845,5.3503418,-0.485,0.321
12200201313221,35.7732571,2.6696777,-0.129,0.430
12200301203031,35.8445340,7.2839355,-0.535,0.363
12200032331100,36.8708317,4.1418457,0.086,0.394
12200300003312,36.3593745,5.9436035,-0.129,0.384
12200321200021,33.6786394,7.0642090,-0.237,0.263
12200300301031,35.9868958,6.5808105,0.064,0.446
03311313023001,35.0209992,-1.1975098,0.096,0.421
12200200303031,35.8445340,0.9558105,-0.319,0.339
12200300112020,36.4124410,6.6906738,0.161,0.321
12200210302233,35.7554279,3.5925293,-0.506,0.290
03311312310302,34.7867387,-1.6589355,0.181,0.378
12200202012320,35.2007443,0.4504395,-0.343,0.286
12200211121313,36.2176866,5.2624512,-0.334,0.352
03313133130032,27.9264736,-0.2966309,0.282,0.386
12200200132111,36.1644874,1.2194824,-0.135,0.377
12200320312012,33.5505507,6.7346191,-0.207,0.364
12200210203222,35.7554279,2.9992676,-0.364,0.323
12200300321031,35.7019162,6.5808105,-0.318,0.312
12200301013332,36.3239766,7.7014160,-0.243,0.291
12200301323232,35.4696175,7.9650879,0.148,0.414
12200212010232,35.3263298,3.2189941,-0.648,0.315
12200202220003,34.5699059,0.0329590,-0.353,0.284
12200201001331,36.4831401,1.7468262,-0.654,0.278
12200203323333,34.3162179,2.4499512,-0.399,0.290
12200201110120,36.5537747,2.5598145,-0.130,0.397
12200321020022,33.9524731,7.0422363,-0.738,0.249
03311313101110,35.4517204,-0.3845215,0.344,0.367
12200211113001,36.4477986,5.4821777,0.284,0.409
12200300300122,35.9691146,6.4270020,-0.446,0.261
12200210100102,36.5714233,3.6145020,0.353,0.420
12200301201211,35.9513294,7.2839355,-0.459,0.328
12200301200120,35.9868958,7.1301270,-0.071,0.292
12200212311013,34.8588900,4.1198730,0.084,0.287
12200301312021,35.8445340,8.1188965,-0.869,0.282
03311313022230,34.9129620,-1.3513184,0.795,0.406
12200211133311,36.0934989,5.6140137,-0.114,0.366
12200300233002,35.5769160,6.1633301,0.343,0.358
03311312123302,34.9309781,-1.8347168,0.307,0.325
12200220002322,34.0253472,0.0988770,0.663,0.519
12200211300223,35.8979497,4.9548340,0.200,0.323
12200203200320,34.7686910,1.5051270,-0.265,0.302
12200210321202,35.6483687,3.7023926,0.291,0.474
12200203022203,34.9309781,1.4392090,-0.172,0.278
12200301230311,35.6662218,7.5476074,-0.139,0.275
12200301011023,36.5361221,7.5915527,-0.415,0.286
12202002320222,29.6975960,0.7141113,0.286,0.482
12200202100322,35.3263298,0.8020020,-0.384,0.277
03313133310030,27.6348734,-0.2966309,-0.238,0.480
12200023322333,36.6067084,2.2741699,-0.392,0.432
03313110030333,31.5129954,-2.2961426,-0.453,0.294
12200201122202,36.0757417,2.1203613,-0.147,0.289
12200201320233,35.6126503,2.1862793,-0.404,0.275
12200200203220,35.7732571,0.1867676,0.791,0.458
12200122302011,37.0113254,6.4050293,0.274,0.379
12200200312301,35.8089035,1.1755371,-0.521,0.281
03311313100311,35.3800925,-0.5383301,-0.441,0.323
12200201330132,35.6840710,2.6037598,-0.648,0.303
12200123320220,36.7652914,7.7453613,0.478,0.442
12200123331200,36.8004877,8.2727051,-0.362,0.283
12200300301132,35.9691146,6.6467285,-0.140,0.321
12200301303210,35.8089035,7.9650879,-0.438,0.251
12200302221132,34.5337119,5.9436035,-0.392,0.274
12200202130102,35.1468624,1.1535645,-0.444,0.293
12200210102202,36.3593745,3.5266113,0.212,0.493
12200210023331,36.0579805,3.1530762,-0.019,0.322
12200300333321,35.4875105,6.9763184,-0.115,0.308
12200220301232,33.5871669,0.9338379,-0.391,0.301
12200210210303,35.9335401,3.2849121,0.653,0.420
12200033232302,36.6419773,4.6691895,0.373,0.413
12200202101231,35.3442547,0.9558105,0.194,0.362
12200212323123,34.3887788,3.8122559,-0.680,0.266
12202023232313,27.1080334,1.9226074,0.482,0.440
12200202132222,34.8949420,1.0656738,-0.111,0.330
12200203332001,34.4431582,2.4938965,-0.447,0.336
12200303100332,35.3263298,7.8771973,-0.586,0.267
12200301033233,36.0402154,7.6354980,-0.250,0.266
12202233112312,22.9685086,5.4162598,0.009,0.259
12200300131313,36.2176866,7.0202637,-0.449,0.286
12200221000331,34.1890853,1.5710449,-0.486,0.276
12200200202303,35.7910823,0.1208496,-0.676,0.393
12200303301002,34.8588900,7.9211426,-0.402,0.235
12200211312300,35.8089035,5.3723145,-0.479,0.316
12200210223123,35.5411658,3.1091309,-0.703,0.307
12200211000002,36.5714233,4.2297363,-0.053,0.393
12200210131212,36.2176866,4.0979004,0.194,0.428
12200211122222,36.0402154,4.9328613,0.073,0.335
12200301320111,35.7375947,7.8991699,-0.118,0.236
12200211311332,35.8979497,5.5920410,-0.511,0.347
03313131030212,29.1233728,-0.9997559,-0.006,0.309
12200300010321,36.4831401,6.0974121,0.122,0.391
12200211103231,36.3416775,5.1745605,0.769,0.458
12200202022110,35.0209992,0.1428223,-0.201,0.383
12200202311013,34.8588900,1.3073730,-0.366,0.319
03313032200123,27.6154056,-8.3166504,-0.048,0.484
12200122323033,36.6772301,6.5808105,-0.008,0.438
12200300110231,36.4831401,6.7565918,-0.401,0.408
12200301010323,36.4654714,7.5036621,0.831,0.399
12200202002222,35.1827876,0.0109863,-0.451,0.301
12200210203220,35.7732571,2.9992676,-0.246,0.310
12200122231022,36.8180797,6.1633301,-0.486,0.318
12200032331120,36.8356677,4.1418457,0.125,0.337
03311311320230,35.6305115,-0.6481934,0.022,0.427
03311313020310,35.0929448,-1.2634277,-0.400,0.341
12200302211221,34.7686910,6.1853027,-0.485,0.296
12200302201022,34.8228222,5.8117676,-0.413,0.330
12200212313010,34.7325837,4.0979004,-0.697,0.287
12200221011303,34.2072589,2.0544434,-0.321,0.309
12200210123301,36.0934989,3.8122559,-0.547,0.316
12200211110003,36.5714233,5.3063965,0.568,0.427
12200210313332,35.7554279,4.1857910,-0.350,0.321
03311313032311,34.9489902,-0.8898926,-0.204,0.390
12200201122102,36.1467463,2.2082520,-0.178,0.392
12200301321330,35.6305115,8.0529785,-0.299,0.378
12200213013010,35.3084009,4.8010254,-0.289,0.324
12200200330313,35.6483687,1.2194824,-0.533,0.302
12200201233020,35.5590429,1.9445801,0.225,0.394
12200202210112,34.8588900,0.4943848,-0.442,0.285
12200201202003,35.8623432,1.4392090,-0.570,0.301
12200201033112,36.1467463,2.0764160,-0.465,0.315
12200211001303,36.5008048,4.5153809,0.660,0.412
12200200203313,35.7910823,0.3405762,0.197,0.356
12200301211123,35.9691146,7.6794434,-0.299,0.301
12200301201233,35.8979497,7.2839355,-0.082,0.293
12200301323322,35.4696175,8.0090332,-0.025,0.303
12200230102110,34.1527265,3.6584473,-0.269,0.293
12200210322122,35.5411658,3.6145020,-0.437,0.297
12200210320213,35.6483687,3.5925293,-0.097,0.349
12200032232101,36.7300790,3.2849121,0.966,0.403
03311313321223,34.4612768,-0.4943848,-0.615,0.290
12200303113023,35.2545905,8.2946777,-0.183,0.257
12200300311303,35.9335401,6.9763184,-0.109,0.365
12200303312120,34.6964607,8.1848145,0.017,0.232
12200300130223,36.1822245,6.7126465,0.536,0.443
12200302002120,35.2725313,5.7238770,-0.270,0.312
12200301221101,35.7375947,7.3278809,-0.403,0.305
12200032321212,36.7828916,3.7463379,-0.731,0.354
12200303123230,34.9129620,7.9650879,-0.495,0.286
12200303312200,34.6603219,8.0969238,-0.679,0.267
12200201002232,36.3239766,1.4611816,0.053,0.354
12200202012020,35.2725313,0.3625488,-0.356,0.408
12200303221323,34.4612768,7.3278809,-0.343,0.240
12200202203202,34.6422466,0.1867676,-0.489,0.296
12200202110331,35.3442547,1.2194824,-0.064,0.388
12200200122012,36.1467463,0.7580566,-0.159,0.410
12200301001113,36.5714233,7.3718262,0.497,0.407
12200302100031,35.4159144,6.4050293,-0.278,0.379
12200203022233,34.8949420,1.4831543,-0.296,0.302
12200301122323,36.0402154,7.8552246,-0.172,0.251
12200300022122,36.1112520,5.7238770,-0.196,0.380
12200300333103,35.5769160,6.9763184,-0.346,0.369
12200202023033,34.9669984,0.2526855,-0.281,0.314
12200202132000,35.0209992,1.0656738,-0.246,0.313
12200211301310,35.9513294,5.2404785,0.205,0.329
12200212003033,35.2545905,3.0651855,-0.463,0.306
12200200221112,35.7197574,0.3186035,0.599,0.415
03313133333212,27.1080334,-0.1208496,0.780,0.495
03311313033312,34.9309781,-0.7360840,-0.070,0.397
12200200333223,35.4696175,1.2634277,-0.166,0.346
12200302200022,34.8228222,5.6359863,-0.664,0.331
12200200212131,35.8445340,0.5163574,-0.021,0.424
12200320310203,33.6237675,6.7126465,-0.378,0.316
03311313102312,35.2186970,-0.5603027,0.017,0.401
12200203313120,34.6964607,2.7355957,-0.273,0.335
12200301233001,35.5947852,7.5915527,-0.398,0.256
12200302012232,35.1827876,6.0314941,0.794,0.481
12200300202023,35.8267208,5.6579590,-0.170,0.397
12200032220221,36.7652914,2.8454590,1.360,0.465
03313133130233,27.8487900,-0.2746582,0.357,0.484
12200301003203,36.3593745,7.2399902,-0.725,0.309
12200210132213,36.0757417,3.9440918,-0.206,0.349
12200211121032,36.2531327,5.1525879,-0.258,0.307
12200301310310,35.9513294,8.2287598,-0.271,0.278
12200203000221,35.3442547,1.4392090,-0.022,0.397
03311313131202,35.0749644,-0.1647949,-0.309,0.270
12200211112210,36.3770673,5.3283691,0.097,0.441
12200211230302,35.6483687,4.6691895,0.021,0.319
12200201212323,35.7554279,1.8786621,-0.306,0.290
12200201213221,35.7732571,1.9665527,-0.347,0.307
12200212010202,35.3621756,3.1750488,-0.540,0.300
12200210102002,36.4301218,3.5266113,-0.302,0.320
12200213120231,35.0569799,4.9987793,-0.468,0.260
12200211320120,35.7019162,5.0207520,0.075,0.418
12200322100100,33.1283507,6.4270020,-0.073,0.418
12200303000101,35.4517204,7.1520996,0.877,0.434
12200211002231,36.3416775,4.2956543,0.342,0.449
12200201021021,36.2708497,1.6149902,0.067,0.370
12200122322033,36.6772301,6.4050293,-0.398,0.319
12200301223212,35.5053996,7.2619629,-0.136,0.256
12200303122232,34.8949420,7.7893066,0.179,0.267
12202200021102,26.7161733,0.2746582,0.180,0.406
12200213023102,35.0030029,4.4934082,-0.817,0.260
12200212202200,34.6603219,2.8234863,-0.207,0.315
12200122233321,36.6243449,6.2731934,0.785,0.410
12200201123003,36.1467463,2.3181152,0.027,0.342
12200210012110,36.4477986,3.3068848,0.506,0.440
12200210001322,36.4654714,3.0871582,-0.643,0.390
12200200322332,35.4696175,0.8459473,-0.464,0.307
03311331330003,33.4039307,-0.3186035,-0.434,0.337
12200201323031,35.5590429,2.3620605,0.265,0.475
12200123220202,36.7828916,7.0422363,-0.404,0.309
12200221002123,34.0981589,1.5270996,-0.430,0.276
12200301200003,36.0046730,7.0642090,-0.415,0.285
12200202002210,35.2366457,0.0549316,0.505,0.332
12200213210000,34.8769180,4.5812988,-0.126,0.277
12200300310110,36.0224462,6.8225098,-0.844,0.310
12200303100132,35.3980054,7.8771973,0.046,0.314
12200033223030,36.6948504,4.4494629,0.253,0.377
12200211030230,36.1999576,4.6252441,-0.268,0.366
12200211311120,35.9868958,5.5480957,0.043,0.390
12200320312300,33.4955973,6.7785645,-0.225,0.449
12200203132033,34.9669984,2.5378418,-0.395,0.321
12200302112033,35.2545905,6.7565918,-0.337,0.266
12200303130121,35.1288938,8.2067871,-0.023,0.379
12200203013023,35.2545905,1.9665527,-0.563,0.292
12200300133033,36.1112520,6.9323730,0.286,0.369
03311313121321,35.0569799,-0.4064941,-0.571,0.311
12202310022032,26.5197349,8.4924316,0.360,0.437
12200301133021,36.1290012,8.2946777,-0.479,0.231
12200202120221,35.0569799,0.7360840,-0.792,0.285
12200212010321,35.3442547,3.2849121,-0.584,0.361
12200301110211,36.5184655,8.1628418,-0.080,0.358
12200302203101,34.7325837,5.9216309,0.280,0.376
03311313201101,34.8769180,-1.1096191,-0.248,0.384
03311313213133,34.6783932,-0.7141113,0.239,0.314
12200300232233,35.4696175,6.0534668,-0.192,0.385
12200212233100,34.4431582,3.4387207,-0.563,0.270
12200200203121,35.8445340,0.2966309,-0.326,0.393
12200303230321,34.4793915,7.5036621,-0.156,0.399
12200212000120,35.4159144,2.9113770,-0.393,0.384
12200202001032,35.3980054,0.2307129,-0.070,0.397
12200300301211,35.9513294,6.5808105,0.169,0.338
03311311232031,35.5590429,-0.9777832,-0.562,0.325
12200211001132,36.5361221,4.5373535,-0.031,0.374
12200301120201,36.2354117,7.7673340,0.063,0.287
12200202030213,35.0749644,0.4284668,-0.076,0.271
12200210130001,36.3062717,3.9001465,0.351,0.361
12200320330102,33.4039307,6.7785645,0.042,0.492
12200210001011,36.5890679,3.0651855,-0.039,0.417
12200301121211,36.2354117,7.9870605,-0.277,0.298
12200202200023,34.8228222,0.0329590,-0.190,0.376
12200211303311,35.8089035,5.2624512,0.211,0.456
